Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,HistoricalResponseChannel,CLV,HistoricalOfferId,HistoricalOffername,response,Revenue,CostToServe,OfferProbability,Channel,ChannelProbability,OfferID,OfferDescription
61011.000000,"M","Women's Sportwear",181.250000,"YES","Email",18125.300000,7.000000,"Shoe and Handbag sale",1.000000,425.880000,101.000000,0.386798,"Email",0.935484,4.000000,"Home Closeout"
61107.000000,"F","Home goods",303.140000,"YES","Mobile",30314.000000,1.000000,"Anastasia Beverly Hills",1.000000,488.110000,50.230000,0.353363,"Mobile",0.942857,3.000000,"Dress sale - 30 percent off"
61144.000000,"F","Men's Career",103.740000,"NO","Email",10373.600000,1.000000,"Anastasia Beverly Hills",1.000000,406.280000,75.510000,0.475462,"Email",0.942857,1.000000,"Anastasia Beverly Hills"
61159.000000,"M","Women's Shoes",472.280000,"NO","Mobile",47227.800000,1.000000,"Anastasia Beverly Hills",1.000000,472.800000,118.490000,0.365773,"Mobile",0.960000,4.000000,"Home Closeout"
61255.000000,"F","Men's Sportswear",495.670000,"NO","Email",49566.600000,3.000000,"Dress sale - 30 percent off",1.000000,420.110000,32.430000,0.480400,"Email",0.833333,1.000000,"Anastasia Beverly Hills"
61270.000000,"M","Women's Career",319.040000,"NO","Mobile",31903.600000,8.000000,"Free shipping on orders over $49",1.000000,483.360000,71.930000,0.325418,"Mobile",0.942857,8.000000,"Free shipping on orders over $49"
61309.000000,"M","Women's Career",225.500000,"YES","Direct Mail",22549.600000,5.000000,"Johnston and Murphy",1.000000,357.310000,65.530000,0.323620,"Direct Mail",0.846154,3.000000,"Dress sale - 30 percent off"
61329.000000,"F","Men's Casual",269.280000,"YES","Mobile",26928.200000,1.000000,"Anastasia Beverly Hills",1.000000,537.060000,104.300000,0.394894,"Mobile",0.942857,1.000000,"Anastasia Beverly Hills"
61342.000000,"F","Men's Career",265.890000,"NO","Email",26589.200000,4.000000,"Home Closeout",1.000000,397.020000,69.680000,0.503369,"Email",0.909091,1.000000,"Anastasia Beverly Hills"
61618.000000,"F","Women's Shoes",344.740000,"YES","Direct Mail",34474.400000,4.000000,"Home Closeout",1.000000,353.850000,84.120000,0.358306,"Direct Mail",0.900000,1.000000,"Anastasia Beverly Hills"
61789.000000,"M","Men's Sportswear",143.530000,"NO","Email",14352.500000,4.000000,"Home Closeout",1.000000,372.150000,37.730000,0.601595,"Email",0.944444,1.000000,"Anastasia Beverly Hills"
61869.000000,"M","Women's Shoes",318.010000,"NO","Email",31801.100000,1.000000,"Anastasia Beverly Hills",1.000000,400.910000,58.770000,0.387676,"Email",0.800000,2.000000,"Discount of Womens Active Shoes"
62022.000000,"F","Home goods",427.130000,"NO","Email",42713.100000,8.000000,"Free shipping on orders over $49",1.000000,220.620000,57.290000,0.468536,"Email",0.933333,8.000000,"Free shipping on orders over $49"
62060.000000,"M","Women's Shoes",407.030000,"YES","Mobile",40702.500000,4.000000,"Home Closeout",1.000000,370.520000,52.270000,0.379974,"Mobile",0.833333,3.000000,"Dress sale - 30 percent off"
62175.000000,"M","Men's Casual",179.180000,"NO","Email",17918.300000,1.000000,"Anastasia Beverly Hills",1.000000,538.440000,85.510000,0.698137,"Email",0.750000,1.000000,"Anastasia Beverly Hills"
62264.000000,"M","Women's Shoes",433.340000,"YES","Mobile",43334.400000,11.000000,"Save 20% Career Suits",1.000000,337.160000,60.000000,0.350794,"Mobile",0.939394,8.000000,"Free shipping on orders over $49"
62455.000000,"F","Women's Career",352.520000,"YES","Mobile",35252.200000,10.000000,"Womens Sweater Sale",1.000000,448.130000,77.050000,0.392058,"Mobile",0.920000,1.000000,"Anastasia Beverly Hills"
62789.000000,"M","Women's Career",151.610000,"NO","Email",15160.900000,1.000000,"Anastasia Beverly Hills",1.000000,255.390000,56.480000,0.596745,"Email",0.944444,1.000000,"Anastasia Beverly Hills"
62993.000000,"F","Men's Sportswear",360.900000,"YES","Mobile",36089.500000,3.000000,"Dress sale - 30 percent off",1.000000,304.210000,84.980000,0.447520,"Mobile",0.920000,1.000000,"Anastasia Beverly Hills"
62995.000000,"F","Men's Career",140.470000,"YES","Email",14046.700000,1.000000,"Anastasia Beverly Hills",1.000000,342.200000,60.280000,0.500319,"Email",0.944444,1.000000,"Anastasia Beverly Hills"
63138.000000,"M","Men's Career",169.610000,"NO","Direct Mail",16960.600000,1.000000,"Anastasia Beverly Hills",1.000000,296.680000,79.420000,0.597929,"Direct Mail",0.909091,1.000000,"Anastasia Beverly Hills"
63368.000000,"M","Men's Sportswear",424.070000,"NO","Mobile",42406.600000,1.000000,"Anastasia Beverly Hills",1.000000,410.700000,66.630000,0.418608,"Mobile",0.900000,1.000000,"Anastasia Beverly Hills"
63420.000000,"M","Men's Career",227.590000,"NO","Direct Mail",22758.800000,1.000000,"Anastasia Beverly Hills",1.000000,366.490000,75.560000,0.437554,"Direct Mail",0.909091,1.000000,"Anastasia Beverly Hills"
63452.000000,"M","Men's Sportswear",178.920000,"NO","Email",17891.600000,4.000000,"Home Closeout",1.000000,310.170000,43.720000,0.591811,"Email",0.925926,1.000000,"Anastasia Beverly Hills"
63694.000000,"F","Men's Sportswear",223.040000,"YES","Mobile",22304.300000,1.000000,"Anastasia Beverly Hills",1.000000,298.450000,50.370000,0.402524,"Mobile",0.900000,3.000000,"Dress sale - 30 percent off"
63779.000000,"F","Men's Sportswear",459.020000,"NO","Direct Mail",45901.900000,9.000000,"Save 10% with store pickup",1.000000,404.870000,80.150000,0.475082,"Direct Mail",0.857143,1.000000,"Anastasia Beverly Hills"
63817.000000,"M","Men's Casual",291.750000,"YES","Direct Mail",29174.800000,11.000000,"Save 20% Career Suits",1.000000,437.380000,79.730000,0.399323,"Direct Mail",0.909091,4.000000,"Home Closeout"
63829.000000,"F","Women's Career",298.580000,"NO","Mobile",29857.500000,7.000000,"Shoe and Handbag sale",1.000000,299.060000,48.990000,0.462142,"Mobile",0.913043,1.000000,"Anastasia Beverly Hills"
63880.000000,"F","Women's Shoes",167.480000,"NO","Email",16747.700000,1.000000,"Anastasia Beverly Hills",1.000000,324.380000,70.310000,0.603053,"Email",0.925926,1.000000,"Anastasia Beverly Hills"
63979.000000,"M","Women's Career",391.000000,"YES","Mobile",39100.000000,5.000000,"Johnston and Murphy",1.000000,409.450000,58.510000,0.387610,"Mobile",0.913043,1.000000,"Anastasia Beverly Hills"
63996.000000,"F","Women's Sportwear",137.350000,"NO","Direct Mail",13735.300000,4.000000,"Home Closeout",1.000000,380.240000,89.830000,0.389443,"Direct Mail",0.909091,4.000000,"Home Closeout"
64053.000000,"F","Women's Shoes",311.800000,"NO","Direct Mail",31179.500000,8.000000,"Free shipping on orders over $49",1.000000,417.780000,52.410000,0.405055,"Direct Mail",0.857143,2.000000,"Discount of Womens Active Shoes"
64215.000000,"M","Men's Casual",170.990000,"NO","Email",17099.300000,1.000000,"Anastasia Beverly Hills",1.000000,392.640000,99.220000,0.586170,"Email",0.925926,1.000000,"Anastasia Beverly Hills"
64239.000000,"M","Women's Shoes",275.080000,"YES","Mobile",27508.300000,4.000000,"Home Closeout",1.000000,365.510000,43.430000,0.428513,"Mobile",0.800000,4.000000,"Home Closeout"
64281.000000,"M","Women's Career",177.180000,"NO","Mobile",17718.000000,1.000000,"Anastasia Beverly Hills",1.000000,314.290000,89.290000,0.632344,"Mobile",0.750000,1.000000,"Anastasia Beverly Hills"
64561.000000,"F","Women's Career",236.790000,"YES","Email",23679.400000,5.000000,"Johnston and Murphy",1.000000,241.130000,70.040000,0.375046,"Email",0.971429,3.000000,"Dress sale - 30 percent off"
64596.000000,"M","Women's Shoes",421.340000,"YES","Email",42133.600000,2.000000,"Discount of Womens Active Shoes",1.000000,369.290000,50.420000,0.368028,"Email",0.818182,2.000000,"Discount of Womens Active Shoes"
64668.000000,"M","Women's Career",312.010000,"NO","Email",31200.900000,3.000000,"Dress sale - 30 percent off",1.000000,533.600000,65.750000,0.404897,"Email",0.971429,1.000000,"Anastasia Beverly Hills"
64752.000000,"F","Men's Casual",188.470000,"NO","Email",18847.300000,3.000000,"Dress sale - 30 percent off",1.000000,298.990000,58.370000,0.376349,"Email",0.833333,1.000000,"Anastasia Beverly Hills"
64861.000000,"M","Men's Sportswear",187.710000,"YES","Email",18771.100000,3.000000,"Dress sale - 30 percent off",1.000000,197.550000,73.900000,0.337029,"Email",0.904762,2.000000,"Discount of Womens Active Shoes"
64892.000000,"F","Home goods",390.000000,"YES","Email",38999.500000,6.000000,"Lancome Gift with Purchase",1.000000,433.380000,69.420000,0.355695,"Email",0.904762,3.000000,"Dress sale - 30 percent off"
65006.000000,"F","Men's Sportswear",105.460000,"NO","Email",10546.000000,1.000000,"Anastasia Beverly Hills",1.000000,362.840000,59.550000,0.432317,"Email",0.904762,1.000000,"Anastasia Beverly Hills"
65088.000000,"M","Women's Shoes",119.410000,"NO","Direct Mail",11940.600000,1.000000,"Anastasia Beverly Hills",1.000000,530.880000,43.800000,0.466599,"Direct Mail",0.913043,4.000000,"Home Closeout"
65225.000000,"F","Women's Shoes",438.560000,"YES","Direct Mail",43856.000000,3.000000,"Dress sale - 30 percent off",1.000000,424.350000,64.730000,0.353818,"Direct Mail",0.913043,8.000000,"Free shipping on orders over $49"
65418.000000,"F","Women's Career",386.020000,"YES","Email",38601.700000,8.000000,"Free shipping on orders over $49",1.000000,316.210000,41.380000,0.558003,"Email",0.971429,7.000000,"Shoe and Handbag sale"
65425.000000,"F","Home goods",230.250000,"YES","Mobile",23024.900000,3.000000,"Dress sale - 30 percent off",1.000000,191.410000,56.710000,0.349352,"Mobile",0.846154,3.000000,"Dress sale - 30 percent off"
65493.000000,"M","Women's Career",267.730000,"YES","Email",26773.200000,4.000000,"Home Closeout",1.000000,453.960000,77.380000,0.400931,"Email",0.971429,4.000000,"Home Closeout"
65853.000000,"M","Women's Shoes",206.820000,"YES","Email",20681.500000,1.000000,"Anastasia Beverly Hills",1.000000,460.580000,79.040000,0.422491,"Email",0.894737,4.000000,"Home Closeout"
66117.000000,"F","Men's Casual",254.950000,"NO","Direct Mail",25494.500000,5.000000,"Johnston and Murphy",1.000000,242.810000,67.380000,0.473101,"Direct Mail",0.846154,1.000000,"Anastasia Beverly Hills"
66191.000000,"F","Men's Casual",375.230000,"NO","Email",37523.300000,1.000000,"Anastasia Beverly Hills",1.000000,240.020000,69.350000,0.574842,"Email",0.818182,1.000000,"Anastasia Beverly Hills"
66267.000000,"F","Women's Shoes",156.860000,"NO","Email",15686.000000,1.000000,"Anastasia Beverly Hills",1.000000,175.790000,51.950000,0.606588,"Email",0.894737,1.000000,"Anastasia Beverly Hills"
66551.000000,"M","Women's Career",438.680000,"NO","Email",43867.900000,3.000000,"Dress sale - 30 percent off",1.000000,425.590000,99.010000,0.360795,"Email",0.971429,1.000000,"Anastasia Beverly Hills"
66618.000000,"F","Home goods",305.010000,"NO","Email",30501.000000,1.000000,"Anastasia Beverly Hills",1.000000,370.910000,68.510000,0.301975,"Email",0.904762,1.000000,"Anastasia Beverly Hills"
66651.000000,"F","Men's Sportswear",256.290000,"YES","Direct Mail",25629.200000,11.000000,"Save 20% Career Suits",1.000000,386.250000,49.070000,0.371844,"Direct Mail",0.857143,3.000000,"Dress sale - 30 percent off"
66711.000000,"F","Women's Career",414.070000,"NO","Email",41407.000000,3.000000,"Dress sale - 30 percent off",1.000000,290.790000,93.890000,0.510878,"Email",0.971429,1.000000,"Anastasia Beverly Hills"
66886.000000,"M","Women's Career",106.840000,"YES","Email",10684.200000,1.000000,"Anastasia Beverly Hills",1.000000,429.630000,19.200000,0.369830,"Email",0.971429,2.000000,"Discount of Womens Active Shoes"
66940.000000,"F","Women's Shoes",439.610000,"NO","Mobile",43961.200000,8.000000,"Free shipping on orders over $49",1.000000,517.620000,46.980000,0.454306,"Mobile",0.928571,1.000000,"Anastasia Beverly Hills"
66988.000000,"M","Women's Career",179.590000,"YES","Mobile",17959.100000,4.000000,"Home Closeout",1.000000,602.230000,81.990000,0.536555,"Mobile",0.928571,1.000000,"Anastasia Beverly Hills"
67063.000000,"F","Men's Sportswear",400.150000,"YES","Mobile",40014.700000,2.000000,"Discount of Womens Active Shoes",1.000000,398.280000,99.160000,0.393141,"Mobile",0.928571,1.000000,"Anastasia Beverly Hills"
67133.000000,"M","Women's Sportwear",366.910000,"NO","Direct Mail",36691.300000,4.000000,"Home Closeout",1.000000,382.410000,36.290000,0.440752,"Direct Mail",0.935484,4.000000,"Home Closeout"
67211.000000,"F","Home goods",168.540000,"NO","Mobile",16853.700000,11.000000,"Save 20% Career Suits",1.000000,441.680000,83.280000,0.545731,"Mobile",0.937500,1.000000,"Anastasia Beverly Hills"
67362.000000,"F","Women's Career",253.570000,"NO","Email",25356.700000,2.000000,"Discount of Womens Active Shoes",1.000000,293.430000,59.740000,0.484289,"Email",0.846154,1.000000,"Anastasia Beverly Hills"
67455.000000,"F","Men's Sportswear",181.980000,"YES","Mobile",18198.000000,2.000000,"Discount of Womens Active Shoes",1.000000,247.140000,61.480000,0.375484,"Mobile",0.846154,2.000000,"Discount of Womens Active Shoes"
67697.000000,"M","Women's Shoes",129.480000,"NO","Mobile",12947.700000,3.000000,"Dress sale - 30 percent off",1.000000,207.270000,81.880000,0.435626,"Mobile",0.916667,1.000000,"Anastasia Beverly Hills"
67799.000000,"F","Women's Sportwear",169.720000,"NO","Mobile",16972.400000,1.000000,"Anastasia Beverly Hills",1.000000,353.680000,58.790000,0.583134,"Mobile",0.937500,1.000000,"Anastasia Beverly Hills"
67809.000000,"F","Men's Sportswear",103.770000,"NO","Direct Mail",10376.500000,6.000000,"Lancome Gift with Purchase",1.000000,566.030000,72.600000,0.485109,"Direct Mail",0.948718,1.000000,"Anastasia Beverly Hills"
68006.000000,"M","Women's Shoes",114.930000,"YES","Mobile",11493.100000,2.000000,"Discount of Womens Active Shoes",1.000000,431.390000,110.490000,0.481208,"Mobile",0.916667,2.000000,"Discount of Womens Active Shoes"
68058.000000,"F","Men's Casual",498.860000,"NO","Email",49886.300000,1.000000,"Anastasia Beverly Hills",1.000000,365.170000,66.240000,0.503642,"Email",0.961538,1.000000,"Anastasia Beverly Hills"
68104.000000,"F","Men's Sportswear",123.290000,"NO","Direct Mail",12329.000000,4.000000,"Home Closeout",1.000000,357.050000,90.450000,0.426069,"Direct Mail",0.948718,4.000000,"Home Closeout"
68119.000000,"F","Women's Shoes",151.800000,"YES","Direct Mail",15180.300000,5.000000,"Johnston and Murphy",1.000000,411.710000,69.340000,0.431564,"Direct Mail",0.948718,1.000000,"Anastasia Beverly Hills"
68156.000000,"F","Home goods",181.150000,"NO","Direct Mail",18115.100000,7.000000,"Shoe and Handbag sale",1.000000,365.010000,44.990000,0.399538,"Direct Mail",0.954545,4.000000,"Home Closeout"
68193.000000,"F","Women's Sportwear",157.160000,"YES","Mobile",15715.700000,1.000000,"Anastasia Beverly Hills",1.000000,391.310000,56.060000,0.457670,"Mobile",0.937500,1.000000,"Anastasia Beverly Hills"
68438.000000,"F","Women's Shoes",234.240000,"YES","Email",23424.100000,1.000000,"Anastasia Beverly Hills",1.000000,453.300000,62.270000,0.361954,"Email",0.941176,3.000000,"Dress sale - 30 percent off"
68489.000000,"F","Women's Sportwear",225.680000,"YES","Direct Mail",22568.400000,6.000000,"Lancome Gift with Purchase",1.000000,456.240000,58.450000,0.343556,"Direct Mail",0.846154,3.000000,"Dress sale - 30 percent off"
68501.000000,"F","Women's Shoes",153.730000,"NO","Direct Mail",15372.600000,1.000000,"Anastasia Beverly Hills",1.000000,614.760000,72.410000,0.590557,"Direct Mail",0.948718,1.000000,"Anastasia Beverly Hills"
69110.000000,"M","Women's Sportwear",118.490000,"NO","Email",11848.800000,1.000000,"Anastasia Beverly Hills",1.000000,475.700000,43.710000,0.553310,"Email",0.750000,4.000000,"Home Closeout"
69122.000000,"M","Home goods",320.160000,"YES","Mobile",32016.100000,3.000000,"Dress sale - 30 percent off",1.000000,407.340000,50.530000,0.431407,"Mobile",0.846154,2.000000,"Discount of Womens Active Shoes"
69372.000000,"F","Women's Shoes",115.400000,"YES","Mobile",11539.500000,2.000000,"Discount of Womens Active Shoes",1.000000,345.650000,80.040000,0.321682,"Mobile",0.942857,1.000000,"Anastasia Beverly Hills"
69380.000000,"F","Men's Sportswear",340.380000,"NO","Direct Mail",34037.900000,8.000000,"Free shipping on orders over $49",1.000000,387.450000,87.740000,0.538702,"Direct Mail",0.857143,1.000000,"Anastasia Beverly Hills"
69401.000000,"F","Men's Casual",367.540000,"NO","Email",36754.000000,1.000000,"Anastasia Beverly Hills",1.000000,356.540000,87.390000,0.584725,"Email",0.941176,1.000000,"Anastasia Beverly Hills"
69718.000000,"F","Men's Casual",433.980000,"YES","Mobile",43397.500000,8.000000,"Free shipping on orders over $49",1.000000,501.550000,86.410000,0.325523,"Mobile",0.846154,8.000000,"Free shipping on orders over $49"
69720.000000,"F","Men's Sportswear",137.840000,"NO","Mobile",13783.700000,2.000000,"Discount of Womens Active Shoes",1.000000,415.390000,102.350000,0.422722,"Mobile",0.942857,1.000000,"Anastasia Beverly Hills"
69754.000000,"M","Men's Sportswear",440.800000,"YES","Email",44079.700000,3.000000,"Dress sale - 30 percent off",1.000000,462.450000,39.620000,0.529560,"Email",0.846154,4.000000,"Home Closeout"
69774.000000,"M","Women's Sportwear",254.480000,"YES","Email",25447.600000,4.000000,"Home Closeout",1.000000,336.750000,76.180000,0.358223,"Email",0.800000,3.000000,"Dress sale - 30 percent off"
69802.000000,"F","Women's Shoes",435.420000,"YES","Email",43542.300000,4.000000,"Home Closeout",1.000000,497.310000,63.570000,0.395577,"Email",0.941176,8.000000,"Free shipping on orders over $49"
69884.000000,"M","Men's Casual",189.100000,"YES","Email",18910.000000,9.000000,"Save 10% with store pickup",1.000000,593.350000,67.110000,0.370125,"Email",0.941176,4.000000,"Home Closeout"
69934.000000,"F","Men's Career",311.790000,"YES","Direct Mail",31178.700000,2.000000,"Discount of Womens Active Shoes",1.000000,406.420000,39.500000,0.380632,"Direct Mail",0.909091,3.000000,"Dress sale - 30 percent off"
69965.000000,"M","Women's Sportwear",387.870000,"NO","Mobile",38787.400000,1.000000,"Anastasia Beverly Hills",1.000000,306.290000,50.930000,0.466405,"Mobile",0.818182,1.000000,"Anastasia Beverly Hills"
70014.000000,"M","Men's Casual",174.930000,"NO","Mobile",17493.400000,4.000000,"Home Closeout",1.000000,248.860000,51.480000,0.618173,"Mobile",0.846154,1.000000,"Anastasia Beverly Hills"
70018.000000,"F","Women's Sportwear",428.000000,"YES","Direct Mail",42799.800000,1.000000,"Anastasia Beverly Hills",1.000000,297.120000,99.280000,0.405685,"Direct Mail",0.777778,8.000000,"Free shipping on orders over $49"
70063.000000,"M","Women's Sportwear",283.930000,"NO","Direct Mail",28393.200000,8.000000,"Free shipping on orders over $49",1.000000,363.530000,58.210000,0.488036,"Direct Mail",0.935484,4.000000,"Home Closeout"
70182.000000,"F","Home goods",113.010000,"YES","Mobile",11300.500000,4.000000,"Home Closeout",1.000000,397.770000,58.610000,0.365960,"Mobile",0.942857,2.000000,"Discount of Womens Active Shoes"
70206.000000,"M","Women's Shoes",153.220000,"YES","Direct Mail",15322.000000,1.000000,"Anastasia Beverly Hills",1.000000,635.820000,55.800000,0.405838,"Direct Mail",0.913043,1.000000,"Anastasia Beverly Hills"
70336.000000,"F","Women's Shoes",453.330000,"YES","Email",45332.600000,1.000000,"Anastasia Beverly Hills",1.000000,413.720000,56.490000,0.354034,"Email",0.941176,2.000000,"Discount of Womens Active Shoes"
70359.000000,"F","Men's Career",351.140000,"YES","Direct Mail",35113.800000,1.000000,"Anastasia Beverly Hills",1.000000,431.260000,92.980000,0.353134,"Direct Mail",0.909091,1.000000,"Anastasia Beverly Hills"
70428.000000,"F","Women's Career",236.090000,"NO","Mobile",23608.500000,3.000000,"Dress sale - 30 percent off",1.000000,351.060000,76.390000,0.505050,"Mobile",0.800000,1.000000,"Anastasia Beverly Hills"
70481.000000,"M","Women's Sportwear",317.000000,"YES","Direct Mail",31700.100000,4.000000,"Home Closeout",1.000000,511.580000,84.710000,0.439786,"Direct Mail",0.935484,4.000000,"Home Closeout"
70664.000000,"M","Men's Casual",368.280000,"NO","Email",36827.600000,11.000000,"Save 20% Career Suits",1.000000,540.500000,74.240000,0.613464,"Email",0.941176,1.000000,"Anastasia Beverly Hills"
70858.000000,"M","Women's Career",209.460000,"YES","Email",20946.200000,1.000000,"Anastasia Beverly Hills",1.000000,298.990000,82.370000,0.497762,"Email",0.818182,7.000000,"Shoe and Handbag sale"
70998.000000,"M","Women's Shoes",365.090000,"YES","Mobile",36509.000000,2.000000,"Discount of Womens Active Shoes",1.000000,419.690000,63.350000,0.373774,"Mobile",0.933333,1.000000,"Anastasia Beverly Hills"
71078.000000,"M","Women's Shoes",108.530000,"YES","Mobile",10852.900000,11.000000,"Save 20% Career Suits",1.000000,421.130000,48.630000,0.409503,"Mobile",0.857143,2.000000,"Discount of Womens Active Shoes"
71140.000000,"M","Men's Sportswear",220.940000,"YES","Mobile",22094.100000,7.000000,"Shoe and Handbag sale",1.000000,644.720000,32.960000,0.454366,"Mobile",0.933333,7.000000,"Shoe and Handbag sale"
71254.000000,"F","Home goods",171.840000,"YES","Direct Mail",17183.700000,2.000000,"Discount of Womens Active Shoes",1.000000,300.620000,66.510000,0.372039,"Direct Mail",0.954545,1.000000,"Anastasia Beverly Hills"
71276.000000,"F","Men's Sportswear",363.390000,"NO","Mobile",36338.800000,4.000000,"Home Closeout",1.000000,490.020000,75.610000,0.531496,"Mobile",0.933333,1.000000,"Anastasia Beverly Hills"
71343.000000,"M","Men's Career",482.750000,"YES","Email",48275.100000,4.000000,"Home Closeout",1.000000,377.680000,69.710000,0.357779,"Email",0.833333,1.000000,"Anastasia Beverly Hills"
71462.000000,"F","Women's Shoes",409.980000,"YES","Mobile",40997.900000,2.000000,"Discount of Womens Active Shoes",1.000000,435.830000,87.150000,0.418901,"Mobile",0.935484,1.000000,"Anastasia Beverly Hills"
71600.000000,"M","Women's Career",473.230000,"NO","Direct Mail",47323.400000,1.000000,"Anastasia Beverly Hills",1.000000,400.840000,67.030000,0.421346,"Direct Mail",0.750000,1.000000,"Anastasia Beverly Hills"
71604.000000,"M","Women's Career",181.720000,"YES","Mobile",18172.100000,3.000000,"Dress sale - 30 percent off",1.000000,375.050000,82.820000,0.382270,"Mobile",0.833333,7.000000,"Shoe and Handbag sale"
71607.000000,"F","Men's Career",234.980000,"NO","Email",23497.800000,1.000000,"Anastasia Beverly Hills",1.000000,359.610000,82.750000,0.533415,"Email",0.833333,1.000000,"Anastasia Beverly Hills"
71652.000000,"M","Men's Career",340.690000,"YES","Mobile",34068.900000,3.000000,"Dress sale - 30 percent off",1.000000,400.790000,91.230000,0.440271,"Mobile",0.935484,1.000000,"Anastasia Beverly Hills"
71690.000000,"F","Women's Shoes",136.360000,"NO","Email",13636.100000,1.000000,"Anastasia Beverly Hills",1.000000,403.160000,78.110000,0.441335,"Email",0.900000,1.000000,"Anastasia Beverly Hills"
71832.000000,"F","Men's Career",358.780000,"NO","Mobile",35877.700000,5.000000,"Johnston and Murphy",1.000000,375.150000,42.650000,0.563491,"Mobile",0.935484,1.000000,"Anastasia Beverly Hills"
71887.000000,"M","Women's Shoes",300.670000,"NO","Email",30067.000000,2.000000,"Discount of Womens Active Shoes",1.000000,276.840000,50.260000,0.347529,"Email",0.900000,2.000000,"Discount of Womens Active Shoes"
72200.000000,"F","Home goods",124.530000,"NO","Email",12452.600000,1.000000,"Anastasia Beverly Hills",1.000000,416.150000,66.590000,0.373923,"Email",0.900000,1.000000,"Anastasia Beverly Hills"
72248.000000,"M","Women's Career",108.370000,"YES","Email",10836.700000,11.000000,"Save 20% Career Suits",1.000000,410.080000,70.490000,0.348948,"Email",0.857143,2.000000,"Discount of Womens Active Shoes"
72298.000000,"M","Women's Shoes",410.630000,"YES","Email",41062.800000,7.000000,"Shoe and Handbag sale",1.000000,412.570000,80.940000,0.456004,"Email",0.900000,7.000000,"Shoe and Handbag sale"
72299.000000,"F","Men's Sportswear",240.270000,"YES","Direct Mail",24027.300000,1.000000,"Anastasia Beverly Hills",1.000000,261.850000,95.580000,0.327297,"Direct Mail",0.818182,5.000000,"Johnston and Murphy"
72454.000000,"F","Women's Career",441.260000,"YES","Email",44126.300000,7.000000,"Shoe and Handbag sale",1.000000,373.120000,79.100000,0.447594,"Email",0.900000,7.000000,"Shoe and Handbag sale"
72849.000000,"M","Women's Sportwear",207.740000,"NO","Mobile",20774.300000,1.000000,"Anastasia Beverly Hills",1.000000,373.790000,71.820000,0.394854,"Mobile",0.952381,4.000000,"Home Closeout"
72900.000000,"M","Women's Shoes",144.640000,"NO","Mobile",14463.900000,1.000000,"Anastasia Beverly Hills",1.000000,262.720000,82.690000,0.608658,"Mobile",0.913043,1.000000,"Anastasia Beverly Hills"
72901.000000,"F","Women's Shoes",239.800000,"NO","Direct Mail",23979.700000,7.000000,"Shoe and Handbag sale",1.000000,476.280000,87.220000,0.400827,"Direct Mail",0.928571,1.000000,"Anastasia Beverly Hills"
72902.000000,"F","Women's Shoes",465.450000,"YES","Email",46544.900000,3.000000,"Dress sale - 30 percent off",1.000000,467.780000,74.720000,0.398630,"Email",0.971831,8.000000,"Free shipping on orders over $49"
72979.000000,"M","Women's Sportwear",213.610000,"YES","Direct Mail",21360.700000,6.000000,"Lancome Gift with Purchase",1.000000,319.930000,78.630000,0.509229,"Direct Mail",0.846154,4.000000,"Home Closeout"
72986.000000,"F","Women's Career",259.770000,"YES","Mobile",25976.700000,7.000000,"Shoe and Handbag sale",1.000000,424.870000,82.280000,0.405100,"Mobile",0.916667,7.000000,"Shoe and Handbag sale"
73004.000000,"M","Men's Sportswear",130.580000,"YES","Direct Mail",13057.800000,4.000000,"Home Closeout",1.000000,454.990000,88.940000,0.581322,"Direct Mail",0.913043,4.000000,"Home Closeout"
73259.000000,"F","Women's Shoes",168.790000,"NO","Mobile",16879.300000,1.000000,"Anastasia Beverly Hills",1.000000,385.330000,47.660000,0.600669,"Mobile",0.953488,1.000000,"Anastasia Beverly Hills"
73383.000000,"M","Home goods",139.760000,"NO","Mobile",13975.500000,5.000000,"Johnston and Murphy",1.000000,446.740000,71.760000,0.442265,"Mobile",0.913043,4.000000,"Home Closeout"
73441.000000,"F","Women's Shoes",213.570000,"NO","Mobile",21357.400000,1.000000,"Anastasia Beverly Hills",1.000000,406.780000,48.050000,0.358853,"Mobile",0.833333,2.000000,"Discount of Womens Active Shoes"
73480.000000,"M","Home goods",139.760000,"NO","Direct Mail",13975.900000,4.000000,"Home Closeout",1.000000,290.400000,62.530000,0.505825,"Direct Mail",0.833333,4.000000,"Home Closeout"
73594.000000,"F","Women's Shoes",130.880000,"NO","Direct Mail",13088.300000,3.000000,"Dress sale - 30 percent off",1.000000,433.760000,77.400000,0.395846,"Direct Mail",0.857143,1.000000,"Anastasia Beverly Hills"
73630.000000,"F","Women's Shoes",104.510000,"NO","Mobile",10450.600000,4.000000,"Home Closeout",1.000000,500.400000,83.300000,0.407139,"Mobile",0.967213,1.000000,"Anastasia Beverly Hills"
73651.000000,"M","Men's Career",141.310000,"YES","Email",14130.900000,1.000000,"Anastasia Beverly Hills",1.000000,414.950000,89.630000,0.521344,"Email",0.846154,1.000000,"Anastasia Beverly Hills"
73708.000000,"F","Men's Casual",433.070000,"NO","Direct Mail",43306.800000,1.000000,"Anastasia Beverly Hills",1.000000,281.870000,58.600000,0.381012,"Direct Mail",0.800000,1.000000,"Anastasia Beverly Hills"
74314.000000,"F","Men's Career",387.030000,"NO","Mobile",38703.100000,1.000000,"Anastasia Beverly Hills",1.000000,371.910000,81.530000,0.605031,"Mobile",0.833333,1.000000,"Anastasia Beverly Hills"
