Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer,Offername,response,Revenue,CostToServe,$C-Response Channel,$CC-Response Channel
30390.000000,"M","Men's Career",266.280000,"YES","Email",26627.800000,4.000000,"Home Closeout",0.000000,329.700000,97.050000,"Email",0.857143
30423.000000,"F","Women's Career",449.420000,"YES","Direct Mail",44942.000000,4.000000,"Home Closeout",0.000000,356.870000,94.510000,"Direct Mail",0.937500
30504.000000,"F","Women's Shoes",275.030000,"NO","Direct Mail",27503.400000,4.000000,"Home Closeout",0.000000,382.090000,88.270000,"Direct Mail",0.931034
30558.000000,"F","Women's Sportwear",165.850000,"YES","Mobile",16585.100000,4.000000,"Home Closeout",0.000000,445.410000,69.480000,"Mobile",0.975309
30850.000000,"F","Women's Shoes",171.820000,"NO","Email",17181.800000,4.000000,"Home Closeout",0.000000,389.610000,97.130000,"Email",0.939394
30989.000000,"F","Women's Sportwear",259.130000,"NO","Mobile",25913.300000,4.000000,"Home Closeout",0.000000,464.810000,81.480000,"Mobile",0.857143
31033.000000,"M","Men's Casual",415.650000,"NO","Mobile",41565.200000,4.000000,"Home Closeout",0.000000,285.100000,84.610000,"Mobile",0.966102
31552.000000,"M","Men's Sportswear",362.780000,"YES","Mobile",36277.600000,4.000000,"Home Closeout",0.000000,492.570000,71.870000,"Mobile",0.958333
31828.000000,"M","Men's Career",304.260000,"NO","Mobile",30426.000000,4.000000,"Home Closeout",0.000000,338.160000,103.500000,"Mobile",0.913043
31921.000000,"M","Home goods",344.260000,"YES","Direct Mail",34426.400000,4.000000,"Home Closeout",0.000000,292.390000,69.450000,"Direct Mail",0.846154
32083.000000,"M","Women's Shoes",114.420000,"NO","Direct Mail",11441.800000,4.000000,"Home Closeout",0.000000,389.510000,81.570000,"Direct Mail",0.967742
32160.000000,"F","Home goods",197.180000,"YES","Email",19717.700000,4.000000,"Home Closeout",0.000000,368.230000,97.400000,"Email",0.916667
32182.000000,"F","Men's Casual",133.270000,"YES","Email",13327.100000,4.000000,"Home Closeout",0.000000,412.510000,69.690000,"Email",0.920000
32302.000000,"F","Men's Casual",338.300000,"YES","Mobile",33830.300000,4.000000,"Home Closeout",0.000000,215.920000,35.280000,"Mobile",0.953488
32392.000000,"M","Men's Career",161.580000,"NO","Mobile",16158.400000,4.000000,"Home Closeout",0.000000,350.220000,78.320000,"Mobile",0.975309
32408.000000,"F","Women's Career",385.710000,"YES","Email",38570.600000,4.000000,"Home Closeout",0.000000,389.810000,13.870000,"Email",0.954545
32432.000000,"M","Home goods",283.850000,"YES","Direct Mail",28384.700000,4.000000,"Home Closeout",0.000000,298.510000,73.980000,"Direct Mail",0.950000
32444.000000,"F","Women's Shoes",242.580000,"NO","Email",24258.200000,4.000000,"Home Closeout",0.000000,448.280000,93.380000,"Email",0.900000
32594.000000,"F","Home goods",209.060000,"YES","Mobile",20905.700000,4.000000,"Home Closeout",0.000000,326.090000,83.690000,"Mobile",0.920000
32669.000000,"M","Women's Shoes",498.040000,"YES","Email",49804.200000,4.000000,"Home Closeout",0.000000,454.720000,44.340000,"Email",0.961538
33056.000000,"M","Women's Shoes",144.010000,"NO","Direct Mail",14401.300000,4.000000,"Home Closeout",0.000000,290.560000,74.440000,"Direct Mail",0.931034
33167.000000,"F","Men's Casual",242.190000,"NO","Email",24218.500000,4.000000,"Home Closeout",0.000000,187.780000,42.490000,"Email",0.916667
33172.000000,"M","Men's Career",310.650000,"YES","Mobile",31065.000000,4.000000,"Home Closeout",0.000000,284.020000,78.670000,"Mobile",0.920000
33173.000000,"F","Men's Sportswear",368.330000,"YES","Email",36832.800000,4.000000,"Home Closeout",0.000000,378.890000,75.490000,"Email",0.954545
33233.000000,"M","Women's Career",247.740000,"YES","Mobile",24774.000000,4.000000,"Home Closeout",0.000000,330.760000,75.580000,"Mobile",0.846154
33413.000000,"F","Men's Casual",379.020000,"NO","Email",37901.600000,4.000000,"Home Closeout",0.000000,442.460000,82.850000,"Email",0.954545
33697.000000,"M","Women's Career",219.790000,"YES","Email",21979.000000,4.000000,"Home Closeout",0.000000,607.110000,83.300000,"Email",0.939394
33891.000000,"F","Women's Shoes",120.020000,"YES","Mobile",12001.700000,4.000000,"Home Closeout",0.000000,363.290000,40.100000,"Mobile",0.968750
34297.000000,"F","Women's Shoes",149.740000,"NO","Mobile",14974.400000,4.000000,"Home Closeout",0.000000,251.990000,85.360000,"Mobile",0.857143
34529.000000,"F","Men's Sportswear",431.950000,"NO","Mobile",43195.300000,4.000000,"Home Closeout",0.000000,437.520000,66.640000,"Mobile",0.931034
34593.000000,"M","Women's Career",358.230000,"YES","Mobile",35823.100000,4.000000,"Home Closeout",0.000000,379.590000,60.600000,"Mobile",0.818182
34702.000000,"M","Men's Sportswear",263.760000,"YES","Mobile",26376.300000,4.000000,"Home Closeout",0.000000,365.180000,104.790000,"Mobile",0.846154
34756.000000,"F","Men's Casual",152.700000,"YES","Mobile",15270.400000,4.000000,"Home Closeout",0.000000,557.060000,68.420000,"Mobile",0.975309
34809.000000,"F","Men's Career",327.940000,"NO","Email",32794.100000,4.000000,"Home Closeout",0.000000,390.960000,83.860000,"Email",0.954545
35197.000000,"M","Men's Career",403.400000,"NO","Email",40339.800000,4.000000,"Home Closeout",0.000000,321.320000,54.500000,"Email",0.964286
35519.000000,"M","Women's Shoes",302.370000,"YES","Mobile",30237.100000,4.000000,"Home Closeout",0.000000,459.010000,103.990000,"Mobile",0.920000
35561.000000,"M","Men's Career",344.240000,"YES","Email",34423.600000,4.000000,"Home Closeout",0.000000,443.890000,76.030000,"Email",0.857143
35707.000000,"M","Women's Shoes",165.350000,"NO","Email",16534.800000,4.000000,"Home Closeout",0.000000,308.800000,48.760000,"Email",0.904762
35979.000000,"M","Women's Shoes",277.470000,"NO","Mobile",27747.000000,4.000000,"Home Closeout",0.000000,387.400000,93.390000,"Mobile",0.920000
36040.000000,"M","Women's Shoes",373.030000,"NO","Email",37303.200000,4.000000,"Home Closeout",0.000000,435.660000,57.660000,"Email",0.833333
36191.000000,"F","Men's Casual",464.280000,"NO","Direct Mail",46427.500000,4.000000,"Home Closeout",0.000000,293.220000,56.100000,"Direct Mail",0.935484
36278.000000,"M","Women's Shoes",430.070000,"NO","Email",43006.600000,4.000000,"Home Closeout",0.000000,412.260000,48.840000,"Email",0.947368
36364.000000,"F","Women's Shoes",197.260000,"YES","Mobile",19725.600000,4.000000,"Home Closeout",0.000000,404.730000,111.140000,"Mobile",0.846154
36405.000000,"F","Home goods",348.220000,"YES","Direct Mail",34822.200000,4.000000,"Home Closeout",0.000000,463.060000,83.680000,"Direct Mail",0.894737
36631.000000,"M","Men's Sportswear",270.520000,"YES","Email",27051.500000,4.000000,"Home Closeout",0.000000,311.110000,40.510000,"Email",0.857143
36857.000000,"M","Women's Career",461.330000,"YES","Email",46132.600000,4.000000,"Home Closeout",0.000000,338.400000,64.810000,"Email",0.947368
36863.000000,"F","Men's Career",394.700000,"YES","Mobile",39470.100000,4.000000,"Home Closeout",0.000000,306.750000,55.680000,"Mobile",0.964912
36951.000000,"F","Men's Casual",129.530000,"YES","Direct Mail",12953.100000,4.000000,"Home Closeout",0.000000,342.570000,75.140000,"Direct Mail",0.916667
37098.000000,"F","Men's Casual",266.380000,"YES","Mobile",26637.800000,4.000000,"Home Closeout",0.000000,404.030000,51.450000,"Mobile",0.928571
37166.000000,"F","Women's Career",164.840000,"NO","Mobile",16483.500000,4.000000,"Home Closeout",0.000000,491.320000,91.820000,"Mobile",0.975309
37305.000000,"M","Women's Career",339.610000,"NO","Mobile",33960.700000,4.000000,"Home Closeout",0.000000,374.850000,66.990000,"Mobile",0.928571
37366.000000,"M","Men's Career",432.530000,"NO","Email",43252.800000,4.000000,"Home Closeout",0.000000,380.240000,76.170000,"Email",0.947368
37567.000000,"M","Women's Shoes",417.780000,"NO","Mobile",41777.800000,4.000000,"Home Closeout",0.000000,211.310000,116.610000,"Mobile",0.966102
37784.000000,"M","Home goods",490.630000,"YES","Mobile",49063.100000,4.000000,"Home Closeout",0.000000,477.460000,63.020000,"Mobile",0.941176
37917.000000,"F","Women's Shoes",322.320000,"NO","Direct Mail",32231.800000,4.000000,"Home Closeout",0.000000,417.940000,60.160000,"Direct Mail",0.900000
37917.000000,"F","Women's Sportwear",229.290000,"NO","Email",22928.800000,4.000000,"Home Closeout",0.000000,593.890000,49.350000,"Email",0.900000
37939.000000,"M","Men's Sportswear",497.320000,"YES","Mobile",49731.600000,4.000000,"Home Closeout",0.000000,316.050000,102.110000,"Mobile",0.818182
38055.000000,"F","Men's Sportswear",144.500000,"YES","Mobile",14449.700000,4.000000,"Home Closeout",0.000000,429.740000,65.250000,"Mobile",0.975309
38063.000000,"F","Home goods",360.740000,"NO","Email",36074.200000,4.000000,"Home Closeout",0.000000,460.910000,59.170000,"Email",0.945946
38468.000000,"F","Women's Shoes",427.910000,"YES","Mobile",42790.800000,4.000000,"Home Closeout",0.000000,473.930000,85.080000,"Mobile",0.966102
38477.000000,"M","Women's Career",138.170000,"YES","Email",13816.800000,4.000000,"Home Closeout",0.000000,317.530000,81.020000,"Email",0.920000
38600.000000,"M","Women's Sportwear",474.760000,"NO","Mobile",47476.000000,4.000000,"Home Closeout",0.000000,514.460000,62.030000,"Mobile",0.960000
38608.000000,"M","Home goods",427.330000,"YES","Mobile",42733.400000,4.000000,"Home Closeout",0.000000,404.330000,82.340000,"Mobile",0.966102
38645.000000,"F","Men's Casual",472.100000,"YES","Email",47209.900000,4.000000,"Home Closeout",0.000000,253.950000,63.440000,"Email",0.947368
38723.000000,"F","Men's Career",171.590000,"NO","Direct Mail",17159.000000,4.000000,"Home Closeout",0.000000,332.000000,109.170000,"Direct Mail",0.818182
38765.000000,"M","Home goods",222.030000,"YES","Email",22203.400000,4.000000,"Home Closeout",0.000000,382.620000,95.310000,"Email",0.945946
39042.000000,"F","Women's Shoes",498.320000,"NO","Email",49832.100000,4.000000,"Home Closeout",0.000000,263.080000,46.440000,"Email",0.961538
39077.000000,"M","Women's Shoes",205.750000,"NO","Mobile",20574.600000,4.000000,"Home Closeout",0.000000,455.220000,66.130000,"Mobile",0.939394
39221.000000,"M","Men's Sportswear",353.100000,"NO","Mobile",35310.400000,4.000000,"Home Closeout",0.000000,160.430000,84.580000,"Mobile",0.951220
39581.000000,"F","Men's Career",292.530000,"YES","Email",29252.600000,4.000000,"Home Closeout",0.000000,409.980000,84.330000,"Email",0.962963
39715.000000,"M","Women's Shoes",282.130000,"YES","Email",28212.600000,4.000000,"Home Closeout",0.000000,282.450000,70.300000,"Email",0.962963
39817.000000,"F","Home goods",132.010000,"YES","Email",13200.500000,4.000000,"Home Closeout",0.000000,102.900000,68.900000,"Email",0.920000
39884.000000,"M","Women's Shoes",312.740000,"NO","Email",31273.700000,4.000000,"Home Closeout",0.000000,463.350000,74.540000,"Email",0.962963
39914.000000,"F","Women's Sportwear",367.290000,"YES","Mobile",36728.500000,4.000000,"Home Closeout",0.000000,494.140000,57.900000,"Mobile",0.951220
40208.000000,"F","Women's Sportwear",231.670000,"NO","Email",23167.000000,4.000000,"Home Closeout",0.000000,529.870000,56.390000,"Email",0.818182
40282.000000,"F","Home goods",335.210000,"YES","Email",33520.700000,4.000000,"Home Closeout",0.000000,471.590000,88.990000,"Email",0.962963
40459.000000,"F","Women's Sportwear",379.940000,"NO","Mobile",37993.500000,4.000000,"Home Closeout",0.000000,418.390000,56.920000,"Mobile",0.951220
40505.000000,"F","Women's Shoes",430.390000,"NO","Mobile",43039.400000,4.000000,"Home Closeout",0.000000,415.830000,47.170000,"Mobile",0.939394
40542.000000,"F","Women's Shoes",442.290000,"NO","Mobile",44228.900000,4.000000,"Home Closeout",0.000000,331.250000,49.510000,"Mobile",0.939394
40579.000000,"F","Men's Career",495.420000,"YES","Email",49542.000000,4.000000,"Home Closeout",0.000000,231.610000,65.230000,"Email",0.954545
40743.000000,"M","Women's Shoes",253.730000,"YES","Mobile",25373.200000,4.000000,"Home Closeout",0.000000,552.620000,50.070000,"Mobile",0.939394
40789.000000,"F","Men's Casual",111.860000,"NO","Email",11186.000000,4.000000,"Home Closeout",0.000000,612.140000,68.930000,"Email",0.909091
41157.000000,"F","Women's Sportwear",202.330000,"NO","Email",20233.200000,4.000000,"Home Closeout",0.000000,369.930000,72.820000,"Email",0.928571
41792.000000,"M","Women's Career",145.690000,"NO","Email",14569.200000,4.000000,"Home Closeout",0.000000,497.590000,40.400000,"Email",0.909091
41866.000000,"F","Men's Casual",204.520000,"NO","Email",20451.900000,4.000000,"Home Closeout",0.000000,562.340000,65.670000,"Email",0.928571
41996.000000,"F","Men's Casual",283.470000,"YES","Mobile",28347.200000,4.000000,"Home Closeout",0.000000,416.350000,51.520000,"Mobile",0.920000
42037.000000,"M","Women's Career",497.610000,"NO","Email",49761.200000,4.000000,"Home Closeout",0.000000,342.490000,47.120000,"Email",0.961538
42056.000000,"F","Women's Career",448.520000,"YES","Mobile",44852.100000,4.000000,"Home Closeout",0.000000,316.410000,60.290000,"Mobile",0.939394
42163.000000,"M","Women's Sportwear",449.980000,"NO","Email",44998.100000,4.000000,"Home Closeout",0.000000,289.350000,58.880000,"Email",0.931034
42459.000000,"F","Women's Shoes",326.450000,"YES","Mobile",32644.600000,4.000000,"Home Closeout",0.000000,435.080000,91.510000,"Mobile",0.818182
42524.000000,"F","Men's Career",142.990000,"NO","Direct Mail",14298.900000,4.000000,"Home Closeout",0.000000,282.690000,112.630000,"Direct Mail",0.931034
42583.000000,"F","Men's Casual",356.760000,"YES","Email",35675.700000,4.000000,"Home Closeout",0.000000,324.250000,58.040000,"Email",0.945946
42653.000000,"M","Home goods",140.500000,"YES","Mobile",14050.200000,4.000000,"Home Closeout",0.000000,439.090000,76.620000,"Mobile",0.941176
42689.000000,"F","Men's Career",122.040000,"NO","Mobile",12203.800000,4.000000,"Home Closeout",0.000000,412.800000,102.450000,"Mobile",0.968750
42927.000000,"F","Women's Sportwear",256.380000,"YES","Mobile",25637.500000,4.000000,"Home Closeout",0.000000,362.500000,67.240000,"Mobile",0.920000
43044.000000,"M","Men's Casual",298.840000,"YES","Email",29883.600000,4.000000,"Home Closeout",0.000000,293.180000,106.970000,"Email",0.945946
43228.000000,"M","Women's Shoes",400.920000,"NO","Email",40092.200000,4.000000,"Home Closeout",0.000000,514.630000,66.500000,"Email",0.964286
43498.000000,"F","Men's Career",336.070000,"YES","Direct Mail",33606.500000,4.000000,"Home Closeout",0.000000,435.950000,56.230000,"Direct Mail",0.857143
43557.000000,"F","Women's Shoes",245.060000,"YES","Email",24505.600000,4.000000,"Home Closeout",0.000000,346.410000,63.860000,"Email",0.950000
43962.000000,"M","Men's Sportswear",116.760000,"NO","Direct Mail",11676.400000,4.000000,"Home Closeout",0.000000,105.560000,37.250000,"Direct Mail",0.967742
44235.000000,"F","Women's Career",277.270000,"YES","Email",27726.800000,4.000000,"Home Closeout",0.000000,265.920000,86.370000,"Email",0.950000
44452.000000,"F","Men's Sportswear",126.100000,"NO","Mobile",12609.700000,4.000000,"Home Closeout",0.000000,344.030000,82.800000,"Mobile",0.968750
44562.000000,"F","Home goods",135.320000,"YES","Direct Mail",13532.000000,4.000000,"Home Closeout",0.000000,465.820000,78.120000,"Direct Mail",0.846154
44594.000000,"F","Home goods",466.750000,"YES","Email",46674.600000,4.000000,"Home Closeout",0.000000,479.880000,68.250000,"Email",0.920000
44775.000000,"F","Men's Sportswear",235.750000,"NO","Direct Mail",23574.500000,4.000000,"Home Closeout",0.000000,449.330000,98.590000,"Direct Mail",0.818182
44825.000000,"F","Men's Casual",369.450000,"NO","Mobile",36944.800000,4.000000,"Home Closeout",0.000000,353.670000,86.580000,"Mobile",0.937500
44887.000000,"M","Women's Shoes",468.980000,"YES","Mobile",46898.300000,4.000000,"Home Closeout",0.000000,375.160000,93.670000,"Mobile",0.947368
45019.000000,"M","Men's Casual",472.340000,"NO","Mobile",47234.100000,4.000000,"Home Closeout",0.000000,121.080000,96.270000,"Mobile",0.960000
45102.000000,"M","Women's Sportwear",325.520000,"NO","Email",32551.800000,4.000000,"Home Closeout",0.000000,375.980000,83.520000,"Email",0.904762
45375.000000,"M","Men's Sportswear",394.950000,"NO","Mobile",39494.700000,4.000000,"Home Closeout",0.000000,262.780000,82.560000,"Mobile",0.964912
45992.000000,"F","Men's Career",136.450000,"YES","Email",13645.200000,4.000000,"Home Closeout",0.000000,311.940000,77.430000,"Email",0.920000
46005.000000,"M","Women's Shoes",308.590000,"NO","Mobile",30859.400000,4.000000,"Home Closeout",0.000000,302.940000,80.710000,"Mobile",0.937500
46071.000000,"F","Men's Career",181.210000,"NO","Email",18120.700000,4.000000,"Home Closeout",0.000000,423.840000,96.030000,"Email",0.904762
46471.000000,"M","Women's Career",254.800000,"YES","Direct Mail",25479.500000,4.000000,"Home Closeout",0.000000,501.480000,42.440000,"Direct Mail",0.939394
46539.000000,"M","Men's Casual",383.990000,"NO","Direct Mail",38399.200000,4.000000,"Home Closeout",0.000000,273.250000,71.480000,"Direct Mail",0.939394
46686.000000,"F","Home goods",295.930000,"NO","Direct Mail",29592.500000,4.000000,"Home Closeout",0.000000,414.100000,74.150000,"Direct Mail",0.939394
47136.000000,"F","Women's Career",220.320000,"NO","Email",22032.000000,4.000000,"Home Closeout",0.000000,418.260000,49.090000,"Email",0.937500
47307.000000,"F","Women's Career",298.810000,"NO","Mobile",29881.200000,4.000000,"Home Closeout",0.000000,336.690000,14.350000,"Mobile",0.913043
47330.000000,"F","Men's Career",209.350000,"YES","Email",20934.800000,4.000000,"Home Closeout",0.000000,240.840000,72.330000,"Email",0.937500
47341.000000,"M","Home goods",319.770000,"NO","Mobile",31976.500000,4.000000,"Home Closeout",0.000000,311.920000,76.750000,"Mobile",0.913043
47343.000000,"F","Women's Sportwear",489.550000,"YES","Mobile",48955.400000,4.000000,"Home Closeout",0.000000,575.540000,76.410000,"Mobile",0.941176
47421.000000,"M","Women's Shoes",287.410000,"YES","Email",28740.800000,4.000000,"Home Closeout",0.000000,370.200000,90.350000,"Email",0.955556
47441.000000,"F","Women's Career",135.430000,"YES","Mobile",13542.800000,4.000000,"Home Closeout",0.000000,447.040000,50.930000,"Mobile",0.846154
47489.000000,"M","Men's Career",230.240000,"YES","Mobile",23023.600000,4.000000,"Home Closeout",0.000000,286.840000,55.150000,"Mobile",0.857143
47547.000000,"F","Men's Casual",428.160000,"YES","Email",42815.900000,4.000000,"Home Closeout",0.000000,371.500000,30.870000,"Email",0.857143
47598.000000,"F","Men's Casual",429.430000,"YES","Mobile",42942.700000,4.000000,"Home Closeout",0.000000,461.480000,66.030000,"Mobile",0.833333
47645.000000,"F","Men's Casual",356.410000,"NO","Email",35641.200000,4.000000,"Home Closeout",0.000000,215.420000,61.240000,"Email",0.955556
47913.000000,"F","Women's Career",490.680000,"NO","Direct Mail",49067.500000,4.000000,"Home Closeout",0.000000,390.740000,57.370000,"Direct Mail",0.951220
47914.000000,"F","Women's Shoes",445.910000,"YES","Email",44591.300000,4.000000,"Home Closeout",0.000000,481.740000,83.150000,"Email",0.833333
48247.000000,"F","Women's Sportwear",486.790000,"NO","Direct Mail",48679.400000,4.000000,"Home Closeout",0.000000,369.460000,87.460000,"Direct Mail",0.913043
48749.000000,"F","Men's Casual",184.710000,"YES","Mobile",18471.000000,4.000000,"Home Closeout",0.000000,361.820000,85.140000,"Mobile",0.955556
48893.000000,"F","Home goods",283.280000,"YES","Direct Mail",28328.300000,4.000000,"Home Closeout",0.000000,272.340000,92.560000,"Direct Mail",0.857143
48896.000000,"F","Women's Career",304.370000,"YES","Email",30436.800000,4.000000,"Home Closeout",0.000000,372.830000,81.620000,"Email",0.955556
49085.000000,"M","Home goods",261.940000,"NO","Mobile",26193.700000,4.000000,"Home Closeout",0.000000,159.480000,61.480000,"Mobile",0.931034
49225.000000,"F","Women's Shoes",138.220000,"YES","Mobile",13821.800000,4.000000,"Home Closeout",0.000000,450.350000,63.690000,"Mobile",0.941176
49769.000000,"M","Women's Sportwear",200.580000,"YES","Mobile",20058.000000,4.000000,"Home Closeout",0.000000,331.820000,60.510000,"Mobile",0.955556
49861.000000,"M","Men's Career",388.490000,"YES","Email",38849.100000,4.000000,"Home Closeout",0.000000,311.520000,86.290000,"Email",0.953488
50087.000000,"F","Women's Sportwear",409.260000,"NO","Mobile",40925.500000,4.000000,"Home Closeout",0.000000,193.010000,91.920000,"Mobile",0.909091
50104.000000,"M","Women's Career",256.030000,"NO","Email",25603.000000,4.000000,"Home Closeout",0.000000,335.210000,90.470000,"Email",0.833333
50142.000000,"M","Women's Career",177.880000,"YES","Mobile",17787.800000,4.000000,"Home Closeout",0.000000,353.520000,45.250000,"Mobile",0.955556
50150.000000,"F","Women's Shoes",395.250000,"NO","Email",39524.800000,4.000000,"Home Closeout",0.000000,259.790000,56.010000,"Email",0.818182
50258.000000,"F","Men's Casual",430.890000,"YES","Email",43088.500000,4.000000,"Home Closeout",0.000000,387.700000,90.670000,"Email",0.857143
50324.000000,"M","Men's Casual",201.000000,"YES","Email",20100.400000,4.000000,"Home Closeout",0.000000,405.560000,83.010000,"Email",0.937500
50531.000000,"F","Men's Career",374.000000,"YES","Mobile",37400.200000,4.000000,"Home Closeout",0.000000,443.280000,67.690000,"Mobile",0.894737
50633.000000,"M","Women's Sportwear",230.640000,"YES","Direct Mail",23063.800000,4.000000,"Home Closeout",0.000000,309.880000,108.560000,"Direct Mail",0.916667
50645.000000,"F","Men's Career",316.990000,"YES","Direct Mail",31698.800000,4.000000,"Home Closeout",0.000000,348.990000,58.010000,"Direct Mail",0.916667
50961.000000,"F","Home goods",240.280000,"YES","Email",24028.400000,4.000000,"Home Closeout",0.000000,393.120000,56.670000,"Email",0.962963
51183.000000,"F","Men's Casual",223.160000,"NO","Email",22315.700000,4.000000,"Home Closeout",0.000000,198.980000,110.780000,"Email",0.962963
51384.000000,"F","Men's Casual",148.700000,"NO","Email",14869.700000,4.000000,"Home Closeout",0.000000,367.420000,104.390000,"Email",0.909091
51818.000000,"M","Men's Career",166.530000,"NO","Mobile",16652.800000,4.000000,"Home Closeout",0.000000,285.550000,72.370000,"Mobile",0.964912
51846.000000,"F","Men's Sportswear",370.750000,"NO","Mobile",37074.800000,4.000000,"Home Closeout",0.000000,388.310000,66.110000,"Mobile",0.928571
51916.000000,"F","Men's Sportswear",247.430000,"NO","Email",24742.700000,4.000000,"Home Closeout",0.000000,378.880000,85.990000,"Email",0.962963
52011.000000,"F","Home goods",391.200000,"NO","Email",39119.600000,4.000000,"Home Closeout",0.000000,528.230000,86.310000,"Email",0.953488
52359.000000,"F","Women's Shoes",262.050000,"NO","Direct Mail",26205.200000,4.000000,"Home Closeout",0.000000,374.750000,80.190000,"Direct Mail",0.818182
52451.000000,"M","Men's Career",490.560000,"NO","Direct Mail",49056.000000,4.000000,"Home Closeout",0.000000,408.280000,58.340000,"Direct Mail",0.913043
52530.000000,"F","Men's Career",280.820000,"NO","Email",28082.200000,4.000000,"Home Closeout",0.000000,375.980000,58.610000,"Email",0.968254
52903.000000,"M","Men's Career",386.380000,"YES","Email",38638.100000,4.000000,"Home Closeout",0.000000,350.630000,36.690000,"Email",0.916667
53320.000000,"M","Women's Shoes",462.700000,"YES","Mobile",46270.000000,4.000000,"Home Closeout",0.000000,423.190000,94.090000,"Mobile",0.939394
53953.000000,"F","Women's Shoes",269.730000,"NO","Mobile",26972.900000,4.000000,"Home Closeout",0.000000,304.240000,81.200000,"Mobile",0.833333
53959.000000,"F","Men's Casual",408.680000,"YES","Email",40868.400000,4.000000,"Home Closeout",0.000000,288.030000,73.350000,"Email",0.947368
54152.000000,"M","Women's Shoes",205.950000,"YES","Mobile",20595.000000,4.000000,"Home Closeout",0.000000,281.600000,66.670000,"Mobile",0.951220
54172.000000,"F","Women's Career",104.020000,"YES","Direct Mail",10402.300000,4.000000,"Home Closeout",0.000000,418.520000,53.820000,"Direct Mail",0.833333
54190.000000,"F","Women's Shoes",364.740000,"YES","Email",36473.600000,4.000000,"Home Closeout",0.000000,393.610000,64.910000,"Email",0.857143
54313.000000,"M","Home goods",306.550000,"NO","Email",30654.500000,4.000000,"Home Closeout",0.000000,344.810000,35.660000,"Email",0.968254
54314.000000,"F","Women's Sportwear",312.940000,"YES","Email",31293.900000,4.000000,"Home Closeout",0.000000,310.840000,60.930000,"Email",0.968254
55091.000000,"M","Women's Shoes",402.270000,"NO","Email",40227.400000,4.000000,"Home Closeout",0.000000,355.920000,86.590000,"Email",0.964286
55295.000000,"F","Men's Sportswear",326.530000,"NO","Mobile",32652.900000,4.000000,"Home Closeout",0.000000,265.320000,57.230000,"Mobile",0.818182
55418.000000,"F","Home goods",208.810000,"YES","Mobile",20881.200000,4.000000,"Home Closeout",0.000000,367.490000,62.420000,"Mobile",0.951220
55550.000000,"M","Home goods",314.750000,"NO","Email",31475.000000,4.000000,"Home Closeout",0.000000,382.630000,77.690000,"Email",0.968254
55552.000000,"M","Women's Shoes",416.460000,"YES","Mobile",41646.200000,4.000000,"Home Closeout",0.000000,453.560000,57.560000,"Mobile",0.939394
55625.000000,"F","Women's Career",448.630000,"NO","Mobile",44862.600000,4.000000,"Home Closeout",0.000000,440.970000,43.730000,"Mobile",0.937500
55629.000000,"M","Women's Sportwear",496.020000,"YES","Email",49601.800000,4.000000,"Home Closeout",0.000000,372.020000,87.380000,"Email",0.954545
55951.000000,"M","Men's Career",156.790000,"NO","Mobile",15679.300000,4.000000,"Home Closeout",0.000000,491.360000,69.080000,"Mobile",0.964912
55992.000000,"M","Women's Shoes",172.860000,"YES","Email",17285.600000,4.000000,"Home Closeout",0.000000,251.080000,65.890000,"Email",0.935484
56097.000000,"F","Women's Sportwear",467.190000,"YES","Email",46718.800000,4.000000,"Home Closeout",0.000000,464.900000,84.770000,"Email",0.920000
56220.000000,"F","Men's Career",126.160000,"YES","Mobile",12615.500000,4.000000,"Home Closeout",0.000000,226.410000,66.310000,"Mobile",0.968750
56258.000000,"F","Men's Career",215.800000,"NO","Mobile",21580.400000,4.000000,"Home Closeout",0.000000,471.920000,83.460000,"Mobile",0.904762
56452.000000,"M","Women's Shoes",208.230000,"NO","Direct Mail",20823.400000,4.000000,"Home Closeout",0.000000,279.140000,68.860000,"Direct Mail",0.833333
56677.000000,"F","Women's Career",303.100000,"NO","Email",30309.900000,4.000000,"Home Closeout",0.000000,203.140000,81.850000,"Email",0.968254
57101.000000,"M","Men's Career",207.590000,"YES","Mobile",20758.800000,4.000000,"Home Closeout",0.000000,323.910000,77.830000,"Mobile",0.951220
57207.000000,"M","Women's Shoes",391.630000,"YES","Direct Mail",39162.700000,4.000000,"Home Closeout",0.000000,227.550000,93.290000,"Direct Mail",0.931034
57268.000000,"M","Women's Shoes",250.270000,"YES","Email",25026.700000,4.000000,"Home Closeout",0.000000,415.970000,88.230000,"Email",0.909091
57582.000000,"M","Home goods",246.690000,"YES","Email",24669.400000,4.000000,"Home Closeout",0.000000,490.680000,80.790000,"Email",0.962963
57615.000000,"M","Women's Sportwear",467.920000,"YES","Mobile",46791.600000,4.000000,"Home Closeout",0.000000,357.340000,64.830000,"Mobile",0.947368
57678.000000,"M","Women's Shoes",476.600000,"NO","Direct Mail",47659.500000,4.000000,"Home Closeout",0.000000,279.080000,14.310000,"Direct Mail",0.888889
57762.000000,"M","Women's Shoes",267.970000,"YES","Email",26796.700000,4.000000,"Home Closeout",0.000000,362.060000,52.100000,"Email",0.909091
57851.000000,"F","Women's Shoes",295.620000,"YES","Email",29562.000000,4.000000,"Home Closeout",0.000000,430.120000,64.400000,"Email",0.968254
58144.000000,"F","Home goods",288.310000,"NO","Mobile",28830.700000,4.000000,"Home Closeout",0.000000,381.160000,37.690000,"Mobile",0.935484
