ID,Gender,Status,Children,Est Income,Car Owner,Age,International,Local,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,CHURN,LongDistance,Dropped,IncomeGroup,CallerType
2005,"F","M",2,64977.400000,"N",38.193333,0.000000,17.660000,"CC","FreeLocal","Standard",45.770000,3,"F",28.110000,2,"Income_Group_3","Domestic"
2006,"F","M",0,77994.000000,"N",50.553333,0.000000,89.620000,"CH","FreeLocal","Standard",102.020000,1,"T",12.400000,1,"Income_Group_4","Domestic"
2007,"M","M",2,90103.700000,"N",34.946667,8.870000,45.340000,"CC","Budget","Intnl_discount",66.450000,2,"F",12.230000,3,"Income_Group_4","Both"
2008,"F","M",0,59008.400000,"Y",30.180000,0.000000,18.730000,"CC","Budget","Standard",31.590000,1,"T",12.860000,2,"Income_Group_3","Domestic"
2009,"M","S",1,5265.350000,"N",52.873333,5.300000,23.460000,"Auto","Budget","Intnl_discount",31.100000,2,"F",2.330000,5,"Income_Group_1","Both"
2010,"M","S",1,84978.100000,"N",21.640000,7.680000,76.070000,"CH","FreeLocal","Intnl_discount",88.790000,1,"T",5.030000,0,"Income_Group_4","Both"
2011,"F","M",2,36647.900000,"N",49.986667,0.000000,85.960000,"CC","Budget","Intnl_discount",107.380000,4,"F",21.410000,0,"Income_Group_2","Domestic"
2012,"F","S",0,64319.200000,"N",41.226667,0.000000,37.150000,"CH","Budget","Intnl_discount",40.160000,1,"T",3.010000,0,"Income_Group_3","Domestic"
2013,"F","S",1,73338.000000,"N",48.246667,0.000000,9.010000,"Auto","Budget","Intnl_discount",29.930000,2,"F",20.920000,2,"Income_Group_4","Domestic"
2014,"F","S",0,433.740000,"N",60.746667,0.000000,40.910000,"CC","FreeLocal","Standard",44.220000,4,"T",3.300000,6,"Income_Group_1","Domestic"
2015,"F","M",2,16962.200000,"N",45.360000,0.000000,8.960000,"CC","Budget","Standard",27.570000,2,"F",18.600000,1,"Income_Group_1","Domestic"
2017,"M","M",2,10708.300000,"N",26.026667,4.850000,117.260000,"CH","Budget","Intnl_discount",142.950000,4,"F",20.830000,1,"Income_Group_1","Both"
2020,"F","M",0,2031.610000,"N",20.300000,0.000000,87.400000,"CC","Budget","Standard",109.040000,4,"T",21.640000,1,"Income_Group_1","Domestic"
2024,"F","S",2,16938.500000,"N",46.000000,0.000000,8.760000,"CH","FreeLocal","Standard",22.110000,4,"F",13.350000,2,"Income_Group_1","Domestic"
2027,"F","M",0,55221.000000,"N",61.000000,0.000000,15.200000,"CC","FreeLocal","Standard",15.690000,1,"F",0.490000,1,"Income_Group_3","Domestic"
2028,"F","M",1,8073.110000,"N",55.000000,0.000000,60.350000,"Auto","FreeLocal","Standard",89.050000,4,"F",28.700000,1,"Income_Group_1","Domestic"
2029,"M","M",0,95448.600000,"Y",53.680000,0.000000,5.210000,"CH","Budget","Standard",29.460000,4,"F",24.240000,8,"Income_Group_4","Domestic"
2030,"M","S",1,24141.500000,"Y",17.006667,0.000000,97.050000,"CC","FreeLocal","Standard",125.870000,2,"T",28.820000,1,"Income_Group_2","Domestic"
2031,"M","S",2,63152.600000,"Y",63.173333,0.000000,40.070000,"CC","Budget","Intnl_discount",70.010000,2,"F",29.930000,2,"Income_Group_3","Domestic"
2032,"M","S",1,31952.000000,"N",34.266667,0.000000,4.870000,"CC","Budget","Standard",4.870000,2,"F",0.000000,3,"Income_Group_2","Domestic"
2033,"M","S",2,72084.700000,"N",55.640000,0.000000,9.020000,"CC","Budget","Intnl_discount",38.130000,2,"F",29.110000,0,"Income_Group_4","Domestic"
2034,"F","S",0,42760.500000,"N",52.000000,0.000000,40.230000,"CC","Budget","Standard",53.700000,1,"F",13.470000,0,"Income_Group_2","Domestic"
2035,"F","S",1,49072.000000,"N",42.000000,0.000000,10.740000,"Auto","Budget","Intnl_discount",34.250000,2,"F",23.500000,0,"Income_Group_3","Domestic"
2036,"F","M",0,27371.800000,"Y",43.000000,0.000000,126.550000,"CC","FreeLocal","Standard",142.700000,2,"F",16.140000,0,"Income_Group_2","Domestic"
2040,"M","M",1,71472.900000,"N",41.913333,0.000000,114.200000,"CH","Budget","Standard",130.220000,2,"T",16.020000,0,"Income_Group_3","Domestic"
2041,"F","M",0,95405.700000,"N",55.000000,0.000000,6.210000,"CC","Budget","Standard",13.960000,1,"F",7.740000,0,"Income_Group_4","Domestic"
2042,"F","S",0,95786.800000,"Y",52.000000,0.000000,87.460000,"CC","Budget","Standard",108.790000,4,"F",21.330000,0,"Income_Group_4","Domestic"
2044,"M","S",0,90321.600000,"N",55.113333,0.000000,11.520000,"CH","FreeLocal","Intnl_discount",12.390000,1,"T",0.870000,0,"Income_Group_4","Domestic"
2045,"M","D",1,90478.600000,"N",54.553333,0.000000,136.470000,"CC","FreeLocal","Standard",154.490000,1,"T",18.020000,0,"Income_Group_4","Domestic"
2046,"F","M",2,56187.000000,"N",46.000000,0.000000,13.740000,"CH","Budget","Standard",21.830000,2,"F",8.090000,0,"Income_Group_3","Domestic"
2050,"F","S",1,35089.000000,"N",24.393333,0.000000,206.080000,"CC","Budget","Intnl_discount",229.640000,4,"T",23.560000,0,"Income_Group_2","Domestic"
2052,"M","M",0,9780.660000,"N",24.546667,7.270000,11.320000,"CC","FreeLocal","Standard",21.390000,2,"F",2.800000,1,"Income_Group_1","Both"
2056,"M","M",2,53010.800000,"N",18.840000,0.000000,46.420000,"CC","FreeLocal","Standard",58.870000,2,"F",12.450000,5,"Income_Group_3","Domestic"
2057,"M","M",1,75004.500000,"N",64.800000,0.000000,32.190000,"CC","Budget","Intnl_discount",58.720000,2,"F",26.520000,0,"Income_Group_4","Domestic"
2060,"M","M",0,19749.300000,"N",60.366667,0.000000,13.940000,"CC","Budget","Standard",34.170000,1,"F",20.220000,0,"Income_Group_1","Domestic"
2061,"M","S",1,57626.900000,"Y",43.906667,0.000000,38.960000,"CC","Budget","Standard",48.350000,3,"F",9.380000,0,"Income_Group_3","Domestic"
2062,"M","M",2,20078.000000,"N",32.846667,0.000000,6.330000,"CC","Budget","Intnl_discount",15.980000,4,"F",9.650000,0,"Income_Group_1","Domestic"
2064,"M","M",1,7545.960000,"Y",16.753333,0.000000,178.360000,"CC","Budget","Standard",200.750000,4,"T",22.390000,0,"Income_Group_1","Domestic"
2068,"M","S",2,89459.900000,"N",53.280000,1.610000,22.900000,"CC","FreeLocal","Standard",36.050000,2,"T",11.540000,0,"Income_Group_4","Both"
2071,"F","S",1,13576.500000,"N",39.426667,0.000000,25.660000,"CC","Budget","Standard",40.490000,3,"T",14.830000,0,"Income_Group_1","Domestic"
2073,"F","M",2,42031.800000,"N",50.753333,0.000000,39.330000,"CH","Budget","Intnl_discount",59.780000,2,"F",20.450000,0,"Income_Group_2","Domestic"
2078,"M","S",2,43634.500000,"N",21.780000,9.420000,104.640000,"CC","Budget","Standard",143.500000,4,"T",29.440000,0,"Income_Group_2","Both"
2082,"F","S",1,13109.100000,"N",62.606667,0.000000,40.480000,"Auto","Budget","Standard",62.870000,3,"T",22.380000,0,"Income_Group_1","Domestic"
2083,"M","S",1,92647.500000,"N",56.046667,5.740000,10.340000,"CC","Budget","Standard",32.130000,1,"T",16.040000,1,"Income_Group_4","Both"
2085,"M","S",0,74460.700000,"Y",55.340000,0.990000,179.930000,"CC","FreeLocal","Standard",206.460000,3,"T",25.530000,8,"Income_Group_4","Both"
2087,"F","S",2,28787.400000,"N",41.666667,0.000000,58.090000,"Auto","Budget","Standard",86.060000,3,"T",27.970000,1,"Income_Group_2","Domestic"
2090,"M","M",1,13091.600000,"N",59.126667,0.000000,20.260000,"CC","Budget","Intnl_discount",43.060000,1,"F",22.790000,2,"Income_Group_1","Domestic"
2093,"F","M",2,62061.800000,"Y",45.920000,0.000000,52.220000,"Auto","FreeLocal","Standard",82.080000,1,"F",29.860000,1,"Income_Group_3","Domestic"
2094,"F","M",1,20550.900000,"Y",22.120000,0.860000,57.060000,"CC","Budget","Standard",85.640000,3,"T",27.720000,0,"Income_Group_1","Both"
2097,"M","M",2,1765.410000,"N",18.766667,0.000000,44.950000,"CC","FreeLocal","Standard",47.990000,1,"F",3.040000,0,"Income_Group_1","Domestic"
2098,"F","S",2,19131.100000,"N",56.186667,0.000000,34.910000,"Auto","Budget","Standard",57.070000,4,"T",22.150000,0,"Income_Group_1","Domestic"
2101,"M","M",0,47870.800000,"Y",27.260000,1.170000,12.480000,"CC","FreeLocal","Standard",13.820000,2,"F",0.000000,0,"Income_Group_2","Both"
2102,"F","S",2,6440.460000,"Y",48.000000,0.000000,27.200000,"CH","Budget","Standard",49.860000,2,"F",22.660000,0,"Income_Group_1","Domestic"
2104,"M","M",2,28766.900000,"N",46.840000,0.000000,58.080000,"CC","Budget","Standard",64.200000,3,"F",6.110000,0,"Income_Group_2","Domestic"
2106,"M","M",1,5252.290000,"N",16.333333,0.000000,17.080000,"Auto","Budget","Standard",19.730000,2,"F",2.650000,1,"Income_Group_1","Domestic"
2109,"M","M",2,91272.200000,"Y",25.033333,0.000000,13.010000,"CC","FreeLocal","Standard",40.000000,3,"F",26.990000,0,"Income_Group_4","Domestic"
2114,"F","S",0,73228.300000,"N",52.646667,0.000000,28.110000,"Auto","Budget","Standard",50.580000,2,"F",22.470000,0,"Income_Group_4","Domestic"
2117,"M","M",1,64792.300000,"N",52.146667,1.510000,36.840000,"CH","FreeLocal","Standard",51.410000,2,"T",13.050000,0,"Income_Group_3","Both"
2119,"F","S",0,93322.100000,"Y",40.313333,0.000000,8.790000,"CH","Budget","Intnl_discount",38.720000,1,"T",29.920000,0,"Income_Group_4","Domestic"
2122,"M","M",2,49910.700000,"Y",51.520000,0.000000,23.720000,"CC","Budget","Standard",51.140000,1,"F",27.420000,0,"Income_Group_3","Domestic"
2123,"M","M",1,76161.400000,"Y",44.573333,0.000000,25.580000,"CC","FreeLocal","Standard",37.550000,3,"T",11.960000,0,"Income_Group_4","Domestic"
2124,"F","M",2,55860.000000,"Y",14.573333,0.000000,10.350000,"CC","FreeLocal","Intnl_discount",26.370000,4,"F",16.010000,2,"Income_Group_3","Domestic"
2131,"M","M",2,57360.800000,"Y",53.253333,0.000000,57.250000,"CC","FreeLocal","Standard",67.610000,4,"F",10.360000,6,"Income_Group_3","Domestic"
2132,"M","M",0,92414.700000,"Y",45.513333,0.000000,10.620000,"CC","FreeLocal","Standard",40.060000,3,"T",29.430000,1,"Income_Group_4","Domestic"
2134,"F","S",2,14578.800000,"Y",60.933333,0.000000,95.100000,"Auto","Budget","Standard",107.020000,1,"T",11.910000,1,"Income_Group_1","Domestic"
2135,"F","M",2,87578.200000,"Y",53.366667,0.000000,22.150000,"CC","Budget","Standard",22.440000,2,"F",0.290000,1,"Income_Group_4","Domestic"
2136,"F","M",2,86695.400000,"N",13.906667,0.000000,32.090000,"CC","FreeLocal","Standard",58.030000,1,"F",25.940000,2,"Income_Group_4","Domestic"
2140,"F","M",0,83287.000000,"N",41.000000,0.000000,90.180000,"Auto","FreeLocal","Intnl_discount",119.820000,1,"F",29.640000,5,"Income_Group_4","Domestic"
2141,"M","M",1,2067.820000,"N",47.853333,0.000000,70.650000,"CC","Budget","Intnl_discount",85.900000,1,"F",15.250000,1,"Income_Group_1","Domestic"
2144,"M","M",2,30665.200000,"Y",22.880000,8.320000,63.280000,"Auto","FreeLocal","Standard",77.440000,1,"F",5.830000,8,"Income_Group_2","Both"
2145,"F","M",1,83287.000000,"Y",47.000000,0.000000,30.950000,"Auto","FreeLocal","Intnl_discount",37.040000,1,"F",6.080000,1,"Income_Group_4","Domestic"
2146,"F","M",1,98680.400000,"Y",42.000000,0.000000,8.850000,"CH","FreeLocal","Intnl_discount",26.440000,4,"F",17.580000,2,"Income_Group_5","Domestic"
2147,"M","M",0,65619.700000,"Y",46.000000,0.000000,144.660000,"CC","Budget","Standard",158.220000,2,"T",13.560000,1,"Income_Group_3","Domestic"
2148,"F","M",1,95620.300000,"Y",43.000000,0.000000,93.610000,"CC","Budget","Standard",104.530000,1,"F",10.910000,0,"Income_Group_4","Domestic"
2149,"F","S",0,85275.000000,"N",47.000000,0.000000,151.610000,"Auto","FreeLocal","Intnl_discount",174.090000,1,"F",22.480000,0,"Income_Group_4","Domestic"
2150,"F","M",1,66921.400000,"Y",62.000000,0.000000,8.970000,"CC","FreeLocal","Intnl_discount",24.670000,1,"F",15.700000,0,"Income_Group_3","Domestic"
2151,"F","M",1,98453.600000,"Y",41.000000,0.000000,11.650000,"Auto","FreeLocal","Standard",25.380000,3,"F",13.720000,0,"Income_Group_5","Domestic"
2153,"F","S",2,57420.000000,"Y",46.000000,0.000000,252.530000,"Auto","Budget","Standard",277.720000,1,"F",25.180000,1,"Income_Group_3","Domestic"
2154,"M","M",0,66000.000000,"N",46.000000,3.730000,26.690000,"CH","FreeLocal","Standard",34.350000,4,"T",3.930000,1,"Income_Group_3","Both"
2155,"M","M",2,47639.100000,"N",48.000000,0.000000,39.620000,"CC","Budget","Intnl_discount",57.110000,1,"F",17.480000,0,"Income_Group_2","Domestic"
2158,"F","S",0,39461.000000,"N",22.226667,0.280000,103.520000,"CC","FreeLocal","Standard",126.680000,4,"T",22.870000,1,"Income_Group_2","Both"
2159,"M","M",1,47371.000000,"Y",54.960000,7.690000,258.290000,"CC","Budget","Intnl_discount",270.970000,4,"F",4.980000,0,"Income_Group_2","Both"
2162,"M","S",1,16432.100000,"Y",20.920000,8.890000,80.470000,"CH","Budget","Intnl_discount",109.780000,2,"T",20.410000,0,"Income_Group_1","Both"
2165,"F","S",1,540.400000,"Y",39.213333,0.000000,7.750000,"Auto","Budget","Intnl_discount",20.100000,2,"T",12.340000,0,"Income_Group_1","Domestic"
2167,"F","M",2,80087.700000,"N",41.920000,0.000000,22.820000,"CC","FreeLocal","Standard",31.560000,2,"F",8.740000,0,"Income_Group_4","Domestic"
2168,"F","M",2,59691.300000,"N",38.040000,0.000000,256.700000,"CC","Budget","Standard",278.650000,2,"F",21.940000,1,"Income_Group_3","Domestic"
2169,"F","S",2,11251.100000,"Y",52.646667,0.000000,113.480000,"CC","FreeLocal","Standard",141.910000,4,"T",28.420000,3,"Income_Group_1","Domestic"
2173,"F","S",2,93559.100000,"N",57.620000,0.000000,29.900000,"CC","Budget","Standard",31.420000,4,"F",1.520000,2,"Income_Group_4","Domestic"
2174,"F","S",2,3416.620000,"Y",22.760000,0.000000,104.730000,"CC","Budget","Standard",123.700000,2,"T",18.970000,1,"Income_Group_1","Domestic"
2175,"F","S",0,93454.300000,"Y",48.533333,0.000000,25.180000,"Auto","FreeLocal","Standard",44.130000,1,"F",18.940000,0,"Income_Group_4","Domestic"
2176,"M","M",0,5745.000000,"Y",15.380000,0.000000,17.710000,"CC","FreeLocal","Standard",44.110000,2,"T",26.400000,2,"Income_Group_1","Domestic"
2181,"M","S",2,60095.200000,"Y",23.313333,0.000000,116.140000,"Auto","Budget","Standard",117.850000,2,"F",1.710000,3,"Income_Group_3","Domestic"
2182,"F","M",1,6946.070000,"N",20.000000,0.000000,8.840000,"CH","FreeLocal","Standard",34.610000,3,"T",33.000000,1,"Income_Group_1","Domestic"
2183,"F","M",2,11234.700000,"Y",49.046667,0.000000,112.720000,"CC","Budget","Standard",113.420000,1,"F",0.690000,2,"Income_Group_1","Domestic"
2184,"M","M",0,12387.600000,"N",56.173333,0.000000,65.930000,"Auto","FreeLocal","Standard",93.850000,2,"F",0.000000,4,"Income_Group_1","Domestic"
2185,"F","M",1,82931.300000,"N",64.640000,0.000000,118.000000,"Auto","FreeLocal","Standard",137.250000,4,"F",19.240000,3,"Income_Group_4","Domestic"
2186,"F","M",2,57483.900000,"N",44.026667,0.000000,27.290000,"CH","Budget","Standard",44.300000,3,"F",17.010000,2,"Income_Group_3","Domestic"
2188,"F","S",2,21274.000000,"N",45.526667,0.000000,32.430000,"Auto","FreeLocal","Standard",43.310000,1,"T",10.870000,5,"Income_Group_1","Domestic"
2189,"F","M",2,28267.000000,"N",30.093333,0.000000,192.530000,"CC","FreeLocal","Standard",214.410000,4,"F",21.870000,0,"Income_Group_2","Domestic"
2191,"F","M",2,36725.100000,"N",55.793333,9.220000,77.000000,"CH","Budget","Standard",94.880000,4,"F",8.650000,0,"Income_Group_2","Both"
2195,"M","S",1,94188.300000,"N",57.546667,0.860000,19.780000,"CC","Budget","Standard",41.510000,4,"T",20.860000,0,"Income_Group_4","Both"
2198,"F","M",2,91861.000000,"Y",41.980000,0.000000,6.740000,"CC","Budget","Standard",22.060000,4,"F",15.320000,2,"Income_Group_4","Domestic"
2201,"F","S",1,12374.900000,"Y",33.493333,0.000000,106.100000,"Auto","FreeLocal","Standard",123.590000,3,"T",17.490000,6,"Income_Group_1","Domestic"
2202,"F","M",2,69133.900000,"Y",26.833333,0.000000,37.730000,"CH","FreeLocal","Standard",46.320000,1,"T",8.580000,1,"Income_Group_3","Domestic"
2204,"F","M",2,84948.000000,"Y",29.446667,0.000000,12.580000,"CH","FreeLocal","Intnl_discount",23.730000,1,"F",11.140000,1,"Income_Group_4","Domestic"
2205,"F","M",2,30998.800000,"N",40.960000,0.000000,50.500000,"Auto","Budget","Standard",52.910000,1,"F",2.400000,1,"Income_Group_2","Domestic"
2207,"M","S",0,15924.200000,"N",14.460000,0.000000,1.460000,"CH","FreeLocal","Standard",1.460000,2,"F",0.000000,2,"Income_Group_1","Domestic"
2211,"M","M",2,21416.500000,"N",35.653333,9.170000,8.530000,"CC","FreeLocal","Intnl_discount",27.610000,4,"F",9.900000,1,"Income_Group_1","Both"
2215,"M","M",2,78554.200000,"N",16.700000,7.260000,23.030000,"Auto","Budget","Standard",35.880000,3,"F",5.590000,1,"Income_Group_4","Both"
2216,"F","M",2,38215.900000,"N",30.886667,0.000000,0.970000,"Auto","Budget","Standard",0.970000,4,"F",0.000000,8,"Income_Group_2","Domestic"
2217,"F","M",1,13829.400000,"N",21.000000,0.000000,160.420000,"CC","FreeLocal","Standard",176.610000,1,"T",35.000000,1,"Income_Group_1","Domestic"
2218,"F","M",2,49745.300000,"N",47.966667,0.000000,24.440000,"CH","Budget","Intnl_discount",27.280000,4,"F",2.840000,2,"Income_Group_3","Domestic"
2220,"F","M",2,88427.000000,"N",13.860000,4.160000,43.340000,"CC","Budget","Standard",69.970000,3,"F",22.460000,1,"Income_Group_4","Both"
2221,"F","M",2,98003.700000,"Y",26.273333,0.000000,83.390000,"CC","FreeLocal","Intnl_discount",84.420000,4,"F",1.030000,3,"Income_Group_5","Domestic"
2222,"M","S",0,89142.700000,"N",53.693333,8.130000,5.010000,"CC","Budget","Intnl_discount",16.910000,3,"T",3.760000,2,"Income_Group_4","Both"
2223,"F","S",0,74530.800000,"N",63.086667,0.490000,106.500000,"Auto","FreeLocal","Intnl_discount",127.890000,4,"F",20.890000,5,"Income_Group_4","Both"
2225,"F","S",0,38000.000000,"N",24.000000,0.000000,262.910000,"CC","Budget","Standard",265.780000,3,"T",39.000000,0,"Income_Group_2","Domestic"
2230,"F","M",2,76289.200000,"N",48.206667,0.000000,82.430000,"CC","Budget","Intnl_discount",104.630000,4,"F",22.200000,0,"Income_Group_4","Domestic"
2232,"M","M",1,66931.900000,"N",63.933333,0.390000,5.350000,"CC","Budget","Standard",17.460000,1,"T",11.720000,0,"Income_Group_3","Both"
2233,"M","M",2,9309.570000,"Y",25.440000,0.000000,99.730000,"CC","FreeLocal","Standard",108.300000,1,"F",8.560000,2,"Income_Group_1","Domestic"
2234,"F","M",1,32962.600000,"N",23.000000,0.000000,26.780000,"Auto","FreeLocal","Intnl_discount",48.080000,1,"T",59.000000,6,"Income_Group_2","Domestic"
2235,"F","S",0,42000.000000,"N",24.000000,0.000000,154.770000,"CC","Budget","Intnl_discount",168.280000,4,"T",43.000000,1,"Income_Group_2","Domestic"
2236,"F","S",0,43000.000000,"N",21.000000,0.000000,61.440000,"CC","Budget","Standard",65.790000,3,"T",42.000000,1,"Income_Group_2","Domestic"
2237,"F","S",2,42000.000000,"N",22.000000,0.000000,35.730000,"Auto","Budget","Standard",41.780000,3,"T",45.000000,1,"Income_Group_2","Domestic"
2238,"F","S",0,77726.400000,"N",56.720000,0.000000,9.510000,"Auto","Budget","Intnl_discount",23.520000,2,"F",14.000000,2,"Income_Group_4","Domestic"
2239,"F","S",2,37000.000000,"N",23.000000,2.220000,38.180000,"CC","FreeLocal","Standard",62.950000,3,"T",29.000000,1,"Income_Group_2","Both"
2240,"F","S",1,2800.680000,"N",45.673333,0.000000,106.300000,"CC","Budget","Standard",134.750000,4,"T",28.450000,1,"Income_Group_1","Domestic"
2247,"F","M",2,64816.600000,"Y",31.126667,0.000000,6.870000,"CC","Budget","Standard",27.870000,4,"F",21.000000,1,"Income_Group_3","Domestic"
2248,"F","M",2,98217.100000,"N",44.980000,0.000000,13.240000,"CC","FreeLocal","Standard",42.740000,3,"F",29.490000,2,"Income_Group_5","Domestic"
2251,"F","S",0,15989.300000,"N",61.693333,0.000000,25.490000,"CC","Budget","Intnl_discount",29.170000,2,"T",3.670000,2,"Income_Group_1","Domestic"
2252,"M","M",1,92148.500000,"Y",28.000000,0.000000,100.900000,"CC","Budget","Intnl_discount",113.680000,2,"F",4.000000,0,"Income_Group_4","Domestic"
2253,"M","M",0,96681.000000,"Y",19.760000,7.660000,40.920000,"CC","Budget","Standard",73.760000,2,"F",5.000000,0,"Income_Group_5","Both"
2254,"M","S",0,62705.900000,"Y",33.000000,0.000000,6.810000,"CC","FreeLocal","Intnl_discount",33.440000,2,"F",7.000000,0,"Income_Group_3","Domestic"
2255,"M","S",0,80221.200000,"N",29.026667,0.000000,49.560000,"Auto","FreeLocal","Standard",50.480000,2,"F",0.910000,0,"Income_Group_4","Domestic"
2256,"M","S",0,84479.200000,"N",33.000000,0.000000,43.010000,"CC","FreeLocal","Standard",56.230000,2,"F",9.000000,0,"Income_Group_4","Domestic"
2257,"M","S",1,84978.100000,"N",21.640000,7.680000,76.070000,"CH","FreeLocal","Intnl_discount",88.790000,1,"T",5.030000,0,"Income_Group_4","Both"
2258,"F","M",2,36647.900000,"N",49.986667,0.000000,85.960000,"CC","Budget","Intnl_discount",107.380000,1,"T",21.410000,0,"Income_Group_2","Domestic"
2259,"F","S",0,64319.200000,"N",41.226667,0.000000,37.150000,"CH","Budget","Intnl_discount",40.160000,1,"T",3.010000,0,"Income_Group_3","Domestic"
2260,"F","S",1,73338.000000,"N",48.246667,0.000000,9.010000,"Auto","Budget","Intnl_discount",29.930000,4,"F",20.920000,0,"Income_Group_4","Domestic"
2261,"F","S",0,433.740000,"N",60.746667,0.000000,40.910000,"CC","FreeLocal","Standard",44.220000,2,"T",3.300000,0,"Income_Group_1","Domestic"
2262,"F","M",2,16962.200000,"N",45.360000,0.000000,8.960000,"CC","Budget","Standard",27.570000,1,"F",18.600000,0,"Income_Group_1","Domestic"
2264,"M","M",2,10708.300000,"N",26.026667,4.850000,117.260000,"CH","Budget","Intnl_discount",142.950000,4,"F",20.830000,0,"Income_Group_1","Both"
2267,"F","M",0,2031.610000,"N",20.300000,0.000000,87.400000,"CC","Budget","Standard",109.040000,2,"T",21.640000,1,"Income_Group_1","Domestic"
2270,"F","S",2,16938.500000,"N",70.000000,0.000000,8.760000,"CH","FreeLocal","Standard",22.110000,1,"F",13.350000,0,"Income_Group_1","Domestic"
2273,"F","M",0,55221.000000,"N",55.000000,0.000000,15.200000,"CC","FreeLocal","Standard",15.690000,1,"F",0.490000,0,"Income_Group_3","Domestic"
2274,"F","M",1,8073.110000,"N",52.000000,0.000000,60.350000,"Auto","FreeLocal","Standard",89.050000,2,"F",28.700000,0,"Income_Group_1","Domestic"
2275,"M","M",1,95448.600000,"Y",53.680000,0.000000,5.210000,"CH","Budget","Standard",29.460000,4,"F",24.240000,0,"Income_Group_4","Domestic"
2276,"M","S",1,24141.500000,"Y",17.006667,0.000000,97.050000,"CC","FreeLocal","Standard",125.870000,1,"T",28.820000,0,"Income_Group_2","Domestic"
2277,"M","S",2,63152.600000,"Y",63.173333,0.000000,40.070000,"CC","Budget","Intnl_discount",70.010000,3,"F",29.930000,0,"Income_Group_3","Domestic"
2279,"M","S",2,72084.700000,"N",55.640000,0.000000,9.020000,"CC","Budget","Intnl_discount",38.130000,3,"F",29.110000,0,"Income_Group_4","Domestic"
2280,"F","S",0,42760.500000,"N",42.000000,0.000000,40.230000,"CC","Budget","Standard",53.700000,2,"F",13.470000,0,"Income_Group_2","Domestic"
2281,"F","S",1,49072.000000,"N",43.000000,0.000000,10.740000,"Auto","Budget","Intnl_discount",34.250000,3,"F",23.500000,0,"Income_Group_3","Domestic"
2282,"F","M",0,27371.800000,"Y",46.000000,0.000000,126.550000,"CC","FreeLocal","Standard",142.700000,4,"F",16.140000,0,"Income_Group_2","Domestic"
2285,"M","M",0,71472.900000,"N",41.913333,0.000000,114.200000,"CH","Budget","Standard",130.220000,3,"T",16.020000,0,"Income_Group_3","Domestic"
2286,"F","M",0,95405.700000,"N",46.000000,0.000000,6.210000,"CC","Budget","Standard",13.960000,2,"F",7.740000,1,"Income_Group_4","Domestic"
2287,"F","S",0,95786.800000,"Y",47.000000,0.000000,87.460000,"CC","Budget","Standard",108.790000,3,"F",21.330000,1,"Income_Group_4","Domestic"
2289,"M","S",0,90321.600000,"N",55.113333,0.000000,11.520000,"CH","FreeLocal","Intnl_discount",12.390000,4,"T",0.870000,8,"Income_Group_4","Domestic"
2290,"M","S",0,90478.600000,"N",54.553333,0.000000,136.470000,"CC","FreeLocal","Standard",154.490000,3,"T",18.020000,1,"Income_Group_4","Domestic"
2291,"F","M",2,56187.000000,"N",48.000000,0.000000,13.740000,"CH","Budget","Standard",21.830000,2,"F",8.090000,2,"Income_Group_3","Domestic"
2294,"F","S",1,32098.000000,"N",24.393333,0.000000,206.080000,"CC","Budget","Intnl_discount",229.640000,1,"T",23.560000,1,"Income_Group_2","Domestic"
2300,"M","M",2,53010.800000,"N",18.840000,0.000000,46.420000,"CC","FreeLocal","Standard",58.870000,1,"F",12.450000,4,"Income_Group_3","Domestic"
2301,"M","M",1,75004.500000,"N",64.800000,0.000000,32.190000,"CC","Budget","Intnl_discount",58.720000,4,"F",26.520000,0,"Income_Group_4","Domestic"
2304,"M","M",0,19749.300000,"N",60.366667,0.000000,13.940000,"CC","Budget","Standard",34.170000,4,"F",20.220000,0,"Income_Group_1","Domestic"
2305,"M","S",1,57626.900000,"Y",43.906667,0.000000,38.960000,"CC","Budget","Standard",48.350000,3,"F",9.380000,0,"Income_Group_3","Domestic"
2306,"M","M",2,20078.000000,"N",32.846667,0.000000,6.330000,"CC","Budget","Intnl_discount",15.980000,1,"F",9.650000,0,"Income_Group_1","Domestic"
2307,"F","M",2,47902.000000,"N",26.033333,4.940000,49.920000,"Auto","FreeLocal","Standard",72.310000,3,"F",17.440000,1,"Income_Group_2","Both"
2308,"M","M",1,7545.960000,"Y",16.753333,0.000000,178.360000,"CC","Budget","Standard",200.750000,1,"T",22.390000,0,"Income_Group_1","Domestic"
2315,"F","S",1,13576.500000,"N",39.426667,0.000000,25.660000,"CC","Budget","Standard",40.490000,1,"T",14.830000,0,"Income_Group_1","Domestic"
2317,"F","M",2,42031.800000,"N",50.753333,0.000000,39.330000,"CH","Budget","Intnl_discount",59.780000,2,"F",20.450000,0,"Income_Group_2","Domestic"
2322,"M","S",2,43634.500000,"N",21.780000,9.420000,104.640000,"CC","Budget","Standard",143.500000,3,"T",29.440000,0,"Income_Group_2","Both"
2326,"F","S",1,13109.100000,"N",62.606667,0.000000,40.480000,"Auto","Budget","Standard",62.870000,2,"T",22.380000,3,"Income_Group_1","Domestic"
2327,"M","S",1,92647.500000,"N",56.046667,5.740000,10.340000,"CC","Budget","Standard",32.130000,4,"T",16.040000,2,"Income_Group_4","Both"
