Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer,Offername,response,Revenue,CostToServe,$S-Offername-1,$SC-Offername-1,$S-Offername-2,$SC-Offername-2,$S-Offername-3,$SC-Offername-3
58235.000000,"F","Women's Sportwear",481.150000,"NO","Email",48114.600000,6.000000,"Lancome Gift with Purchase",0.000000,221.580000,62.300000,"Free shipping on orders over $49",0.535734,"Anastasia Beverly Hills",0.479282,"Johnston and Murphy",0.324631
58288.000000,"M","Men's Career",144.810000,"NO","Mobile",14481.000000,6.000000,"Lancome Gift with Purchase",0.000000,128.390000,63.630000,"Anastasia Beverly Hills",0.782231,"Home Closeout",0.222752,"Free shipping on orders over $49",0.216119
58341.000000,"F","Men's Career",328.360000,"YES","Email",32836.300000,6.000000,"Lancome Gift with Purchase",0.000000,309.390000,104.750000,"Johnston and Murphy",0.372733,"Discount of Womens Active Shoes",0.347242,"Free shipping on orders over $49",0.283059
58343.000000,"M","Women's Shoes",133.660000,"YES","Mobile",13366.200000,6.000000,"Lancome Gift with Purchase",0.000000,354.520000,73.190000,"Discount of Womens Active Shoes",0.384018,"Home Closeout",0.356613,"Anastasia Beverly Hills",0.296010
58388.000000,"M","Men's Casual",187.700000,"NO","Direct Mail",18770.300000,6.000000,"Lancome Gift with Purchase",0.000000,394.470000,83.320000,"Home Closeout",0.410659,"Anastasia Beverly Hills",0.362401,"Lancome Gift with Purchase",0.345569
58566.000000,"M","Men's Casual",376.640000,"NO","Email",37664.300000,6.000000,"Lancome Gift with Purchase",0.000000,374.780000,51.840000,"Anastasia Beverly Hills",0.537431,"Discount of Womens Active Shoes",0.322943,"Home Closeout",0.256839
58768.000000,"F","Men's Sportswear",180.800000,"YES","Direct Mail",18079.800000,6.000000,"Lancome Gift with Purchase",0.000000,242.630000,87.000000,"Home Closeout",0.416888,"Discount of Womens Active Shoes",0.335903,"Anastasia Beverly Hills",0.278569
59071.000000,"F","Women's Shoes",280.770000,"YES","Direct Mail",28076.800000,6.000000,"Lancome Gift with Purchase",0.000000,532.700000,86.750000,"Anastasia Beverly Hills",0.370329,"Home Closeout",0.291990,"Womens Sweater Sale",0.282982
59184.000000,"F","Women's Sportwear",124.810000,"NO","Email",12480.700000,6.000000,"Lancome Gift with Purchase",0.000000,390.430000,50.390000,"Anastasia Beverly Hills",0.405024,"Discount of Womens Active Shoes",0.337402,"Home Closeout",0.298976
59297.000000,"F","Women's Sportwear",493.570000,"NO","Direct Mail",49356.600000,6.000000,"Lancome Gift with Purchase",0.000000,593.980000,56.630000,"Free shipping on orders over $49",0.455751,"Home Closeout",0.422249,"Anastasia Beverly Hills",0.420500
59352.000000,"F","Women's Career",494.210000,"YES","Email",49421.200000,6.000000,"Lancome Gift with Purchase",0.000000,506.220000,95.790000,"Free shipping on orders over $49",0.407568,"Anastasia Beverly Hills",0.304134,"Johnston and Murphy",0.280437
59389.000000,"F","Women's Sportwear",395.690000,"NO","Mobile",39568.700000,6.000000,"Lancome Gift with Purchase",0.000000,376.250000,51.920000,"Anastasia Beverly Hills",0.516998,"Dress sale - 30 percent off",0.263566,"Free shipping on orders over $49",0.259983
59439.000000,"M","Women's Career",207.780000,"YES","Email",20778.400000,6.000000,"Lancome Gift with Purchase",0.000000,358.300000,66.500000,"Discount of Womens Active Shoes",0.405710,"Home Closeout",0.318806,"Shoe and Handbag sale",0.271939
59480.000000,"F","Women's Shoes",103.280000,"NO","Email",10328.200000,6.000000,"Lancome Gift with Purchase",0.000000,369.510000,61.540000,"Anastasia Beverly Hills",0.413189,"Discount of Womens Active Shoes",0.392678,"Home Closeout",0.266887
60073.000000,"M","Men's Casual",116.560000,"YES","Mobile",11656.000000,6.000000,"Lancome Gift with Purchase",0.000000,455.400000,68.480000,"Home Closeout",0.346209,"Anastasia Beverly Hills",0.300356,"Save 20% Career Suits",0.291356
60153.000000,"M","Women's Shoes",471.560000,"YES","Mobile",47156.000000,6.000000,"Lancome Gift with Purchase",0.000000,282.580000,72.470000,"Free shipping on orders over $49",0.385889,"Home Closeout",0.377441,"Anastasia Beverly Hills",0.322286
60240.000000,"M","Home goods",219.870000,"YES","Email",21987.100000,6.000000,"Lancome Gift with Purchase",0.000000,380.870000,42.580000,"Dress sale - 30 percent off",0.474421,"Shoe and Handbag sale",0.437177,"Home Closeout",0.308981
60499.000000,"M","Women's Shoes",118.440000,"YES","Email",11844.200000,6.000000,"Lancome Gift with Purchase",0.000000,314.010000,59.800000,"Discount of Womens Active Shoes",0.375744,"Home Closeout",0.360218,"Dress sale - 30 percent off",0.328123
60688.000000,"M","Women's Sportwear",371.080000,"NO","Email",37107.500000,6.000000,"Lancome Gift with Purchase",0.000000,421.400000,63.030000,"Anastasia Beverly Hills",0.488451,"Home Closeout",0.313185,"Free shipping on orders over $49",0.312411
60755.000000,"F","Men's Casual",137.800000,"YES","Email",13779.600000,6.000000,"Lancome Gift with Purchase",0.000000,369.200000,62.210000,"Anastasia Beverly Hills",0.347442,"Discount of Womens Active Shoes",0.341426,"Dress sale - 30 percent off",0.277038
60820.000000,"F","Women's Sportwear",329.800000,"NO","Email",32980.200000,6.000000,"Lancome Gift with Purchase",0.000000,494.690000,26.140000,"Free shipping on orders over $49",0.371020,"Dress sale - 30 percent off",0.318008,"Johnston and Murphy",0.293523
61011.000000,"M","Women's Sportwear",181.250000,"YES","Email",18125.300000,6.000000,"Lancome Gift with Purchase",0.000000,362.590000,12.430000,"Discount of Womens Active Shoes",0.825217,"Home Closeout",0.385149,"Johnston and Murphy",0.236671
61107.000000,"F","Home goods",303.140000,"YES","Mobile",30314.000000,6.000000,"Lancome Gift with Purchase",0.000000,247.890000,81.910000,"Johnston and Murphy",0.368645,"Dress sale - 30 percent off",0.327207,"Free shipping on orders over $49",0.319832
61144.000000,"F","Men's Career",103.740000,"NO","Email",10373.600000,6.000000,"Lancome Gift with Purchase",0.000000,311.140000,69.030000,"Anastasia Beverly Hills",0.464864,"Dress sale - 30 percent off",0.269834,"Lancome Gift with Purchase",0.253085
61159.000000,"M","Women's Shoes",472.280000,"NO","Mobile",47227.800000,6.000000,"Lancome Gift with Purchase",0.000000,484.430000,59.430000,"Home Closeout",0.402901,"Anastasia Beverly Hills",0.381383,"Free shipping on orders over $49",0.368338
61255.000000,"F","Men's Sportswear",495.670000,"NO","Email",49566.600000,6.000000,"Lancome Gift with Purchase",0.000000,456.850000,93.260000,"Free shipping on orders over $49",0.413018,"Anastasia Beverly Hills",0.411181,"Home Closeout",0.348314
61270.000000,"M","Women's Career",319.040000,"NO","Mobile",31903.600000,6.000000,"Lancome Gift with Purchase",0.000000,282.430000,89.940000,"Anastasia Beverly Hills",0.365777,"Free shipping on orders over $49",0.347630,"Home Closeout",0.327752
61309.000000,"M","Women's Career",225.500000,"YES","Direct Mail",22549.600000,6.000000,"Lancome Gift with Purchase",0.000000,549.050000,66.100000,"Dress sale - 30 percent off",0.390573,"Anastasia Beverly Hills",0.369015,"Save 20% Career Suits",0.262286
61329.000000,"F","Men's Casual",269.280000,"YES","Mobile",26928.200000,6.000000,"Lancome Gift with Purchase",0.000000,505.020000,42.590000,"Shoe and Handbag sale",0.327960,"Anastasia Beverly Hills",0.323183,"Dress sale - 30 percent off",0.315615
61342.000000,"F","Men's Career",265.890000,"NO","Email",26589.200000,6.000000,"Lancome Gift with Purchase",0.000000,253.250000,79.670000,"Anastasia Beverly Hills",0.520458,"Save 10% with store pickup",0.459447,"Shoe and Handbag sale",0.280462
61618.000000,"F","Women's Shoes",344.740000,"YES","Direct Mail",34474.400000,6.000000,"Lancome Gift with Purchase",0.000000,264.750000,36.820000,"Dress sale - 30 percent off",0.368440,"Anastasia Beverly Hills",0.331344,"Free shipping on orders over $49",0.314727
61789.000000,"M","Men's Sportswear",143.530000,"NO","Email",14352.500000,6.000000,"Lancome Gift with Purchase",0.000000,278.270000,87.860000,"Anastasia Beverly Hills",0.637355,"Home Closeout",0.366013,"Shoe and Handbag sale",0.234411
62022.000000,"F","Home goods",427.130000,"NO","Email",42713.100000,6.000000,"Lancome Gift with Purchase",0.000000,283.810000,67.550000,"Free shipping on orders over $49",0.421074,"Anastasia Beverly Hills",0.351562,"Home Closeout",0.303003
62264.000000,"M","Women's Shoes",433.340000,"YES","Mobile",43334.400000,6.000000,"Lancome Gift with Purchase",0.000000,467.050000,88.010000,"Home Closeout",0.418740,"Free shipping on orders over $49",0.340738,"Dress sale - 30 percent off",0.268211
62455.000000,"F","Women's Career",352.520000,"YES","Mobile",35252.200000,6.000000,"Lancome Gift with Purchase",0.000000,300.250000,48.190000,"Anastasia Beverly Hills",0.403493,"Free shipping on orders over $49",0.381173,"Dress sale - 30 percent off",0.363722
62993.000000,"F","Men's Sportswear",360.900000,"YES","Mobile",36089.500000,6.000000,"Lancome Gift with Purchase",0.000000,377.550000,61.290000,"Anastasia Beverly Hills",0.418910,"Dress sale - 30 percent off",0.374160,"Discount of Womens Active Shoes",0.321021
62995.000000,"F","Men's Career",140.470000,"YES","Email",14046.700000,6.000000,"Lancome Gift with Purchase",0.000000,399.960000,66.870000,"Anastasia Beverly Hills",0.532274,"Lancome Gift with Purchase",0.279805,"Save 20% Career Suits",0.279068
63694.000000,"F","Men's Sportswear",223.040000,"YES","Mobile",22304.300000,6.000000,"Lancome Gift with Purchase",0.000000,446.390000,31.910000,"Dress sale - 30 percent off",0.443860,"Anastasia Beverly Hills",0.332168,"Shoe and Handbag sale",0.318702
63779.000000,"F","Men's Sportswear",459.020000,"NO","Direct Mail",45901.900000,6.000000,"Lancome Gift with Purchase",0.000000,293.560000,104.740000,"Free shipping on orders over $49",0.434800,"Anastasia Beverly Hills",0.405796,"Home Closeout",0.403059
63817.000000,"M","Men's Casual",291.750000,"YES","Direct Mail",29174.800000,6.000000,"Lancome Gift with Purchase",0.000000,401.330000,49.090000,"Home Closeout",0.353418,"Anastasia Beverly Hills",0.296678,"Save 10% with store pickup",0.279308
63829.000000,"F","Women's Career",298.580000,"NO","Mobile",29857.500000,6.000000,"Lancome Gift with Purchase",0.000000,367.950000,52.460000,"Anastasia Beverly Hills",0.462142,"Dress sale - 30 percent off",0.283818,"Home Closeout",0.258072
63880.000000,"F","Women's Shoes",167.480000,"NO","Email",16747.700000,6.000000,"Lancome Gift with Purchase",0.000000,322.920000,61.490000,"Anastasia Beverly Hills",0.583361,"Save 20% Career Suits",0.334842,"Save 10% with store pickup",0.239039
63979.000000,"M","Women's Career",391.000000,"YES","Mobile",39100.000000,6.000000,"Lancome Gift with Purchase",0.000000,391.640000,40.340000,"Dress sale - 30 percent off",0.430839,"Shoe and Handbag sale",0.421525,"Anastasia Beverly Hills",0.385293
63996.000000,"F","Women's Sportwear",137.350000,"NO","Direct Mail",13735.300000,6.000000,"Lancome Gift with Purchase",0.000000,243.160000,70.760000,"Home Closeout",0.382866,"Anastasia Beverly Hills",0.370035,"Discount of Womens Active Shoes",0.254264
64053.000000,"F","Women's Shoes",311.800000,"NO","Direct Mail",31179.500000,6.000000,"Lancome Gift with Purchase",0.000000,483.370000,46.660000,"Home Closeout",0.311915,"Dress sale - 30 percent off",0.309779,"Free shipping on orders over $49",0.295296
64561.000000,"F","Women's Career",236.790000,"YES","Email",23679.400000,6.000000,"Lancome Gift with Purchase",0.000000,379.880000,67.380000,"Dress sale - 30 percent off",0.382544,"Anastasia Beverly Hills",0.375791,"Shoe and Handbag sale",0.329664
64596.000000,"M","Women's Shoes",421.340000,"YES","Email",42133.600000,6.000000,"Lancome Gift with Purchase",0.000000,322.290000,85.240000,"Home Closeout",0.386886,"Free shipping on orders over $49",0.364030,"Save 10% with store pickup",0.359660
64752.000000,"F","Men's Casual",188.470000,"NO","Email",18847.300000,6.000000,"Lancome Gift with Purchase",0.000000,413.490000,89.180000,"Anastasia Beverly Hills",0.422779,"Lancome Gift with Purchase",0.374309,"Save 10% with store pickup",0.342604
65006.000000,"F","Men's Sportswear",105.460000,"NO","Email",10546.000000,6.000000,"Lancome Gift with Purchase",0.000000,401.160000,54.600000,"Anastasia Beverly Hills",0.442624,"Home Closeout",0.313566,"Discount of Womens Active Shoes",0.308845
65088.000000,"M","Women's Shoes",119.410000,"NO","Direct Mail",11940.600000,6.000000,"Lancome Gift with Purchase",0.000000,231.710000,83.510000,"Home Closeout",0.527266,"Anastasia Beverly Hills",0.368632,"Discount of Womens Active Shoes",0.256674
65225.000000,"F","Women's Shoes",438.560000,"YES","Direct Mail",43856.000000,6.000000,"Lancome Gift with Purchase",0.000000,328.930000,48.440000,"Free shipping on orders over $49",0.398595,"Discount of Womens Active Shoes",0.349263,"Home Closeout",0.286589
65418.000000,"F","Women's Career",386.020000,"YES","Email",38601.700000,6.000000,"Lancome Gift with Purchase",0.000000,359.690000,100.410000,"Anastasia Beverly Hills",0.371126,"Shoe and Handbag sale",0.327882,"Dress sale - 30 percent off",0.302842
65425.000000,"F","Home goods",230.250000,"YES","Mobile",23024.900000,6.000000,"Lancome Gift with Purchase",0.000000,396.600000,96.220000,"Dress sale - 30 percent off",0.324266,"Johnston and Murphy",0.312843,"Anastasia Beverly Hills",0.281155
65493.000000,"M","Women's Career",267.730000,"YES","Email",26773.200000,6.000000,"Lancome Gift with Purchase",0.000000,391.330000,44.920000,"Shoe and Handbag sale",0.514672,"Home Closeout",0.381260,"Dress sale - 30 percent off",0.381082
65853.000000,"M","Women's Shoes",206.820000,"YES","Email",20681.500000,6.000000,"Lancome Gift with Purchase",0.000000,526.450000,77.950000,"Lancome Gift with Purchase",0.385209,"Home Closeout",0.343827,"Anastasia Beverly Hills",0.302263
66117.000000,"F","Men's Casual",254.950000,"NO","Direct Mail",25494.500000,6.000000,"Lancome Gift with Purchase",0.000000,267.700000,49.200000,"Anastasia Beverly Hills",0.452006,"Dress sale - 30 percent off",0.284595,"Johnston and Murphy",0.257893
66267.000000,"F","Women's Shoes",156.860000,"NO","Email",15686.000000,6.000000,"Lancome Gift with Purchase",0.000000,386.640000,50.810000,"Anastasia Beverly Hills",0.593294,"Save 20% Career Suits",0.289302,"Save 10% with store pickup",0.245190
66551.000000,"M","Women's Career",438.680000,"NO","Email",43867.900000,6.000000,"Lancome Gift with Purchase",0.000000,212.100000,68.590000,"Free shipping on orders over $49",0.496797,"Anastasia Beverly Hills",0.418717,"Discount of Womens Active Shoes",0.262788
66618.000000,"F","Home goods",305.010000,"NO","Email",30501.000000,6.000000,"Lancome Gift with Purchase",0.000000,492.290000,84.780000,"Free shipping on orders over $49",0.317920,"Dress sale - 30 percent off",0.287447,"Anastasia Beverly Hills",0.286205
66651.000000,"F","Men's Sportswear",256.290000,"YES","Direct Mail",25629.200000,6.000000,"Lancome Gift with Purchase",0.000000,405.840000,57.560000,"Dress sale - 30 percent off",0.371844,"Anastasia Beverly Hills",0.324995,"Discount of Womens Active Shoes",0.258702
66711.000000,"F","Women's Career",414.070000,"NO","Email",41407.000000,6.000000,"Lancome Gift with Purchase",0.000000,603.490000,64.750000,"Anastasia Beverly Hills",0.585786,"Free shipping on orders over $49",0.332337,"Shoe and Handbag sale",0.304747
66886.000000,"M","Women's Career",106.840000,"YES","Email",10684.200000,6.000000,"Lancome Gift with Purchase",0.000000,455.340000,67.420000,"Home Closeout",0.357908,"Dress sale - 30 percent off",0.293664,"Anastasia Beverly Hills",0.285368
66940.000000,"F","Women's Shoes",439.610000,"NO","Mobile",43961.200000,6.000000,"Lancome Gift with Purchase",0.000000,485.340000,94.080000,"Free shipping on orders over $49",0.387492,"Anastasia Beverly Hills",0.328108,"Home Closeout",0.285522
67063.000000,"F","Men's Sportswear",400.150000,"YES","Mobile",40014.700000,6.000000,"Lancome Gift with Purchase",0.000000,610.440000,67.800000,"Anastasia Beverly Hills",0.464223,"Free shipping on orders over $49",0.283856,"Home Closeout",0.278875
67211.000000,"F","Home goods",168.540000,"NO","Mobile",16853.700000,6.000000,"Lancome Gift with Purchase",0.000000,252.260000,65.000000,"Anastasia Beverly Hills",0.568541,"Lancome Gift with Purchase",0.262859,"Johnston and Murphy",0.262597
67362.000000,"F","Women's Career",253.570000,"NO","Email",25356.700000,6.000000,"Lancome Gift with Purchase",0.000000,461.060000,70.970000,"Anastasia Beverly Hills",0.463147,"Dress sale - 30 percent off",0.317706,"Free shipping on orders over $49",0.270576
67455.000000,"F","Men's Sportswear",181.980000,"YES","Mobile",18198.000000,6.000000,"Lancome Gift with Purchase",0.000000,331.340000,48.720000,"Discount of Womens Active Shoes",0.369408,"Home Closeout",0.299774,"Anastasia Beverly Hills",0.277163
68006.000000,"M","Women's Shoes",114.930000,"YES","Mobile",11493.100000,6.000000,"Lancome Gift with Purchase",0.000000,521.520000,38.900000,"Dress sale - 30 percent off",0.433667,"Home Closeout",0.383157,"Discount of Womens Active Shoes",0.328032
68058.000000,"F","Men's Casual",498.860000,"NO","Email",49886.300000,6.000000,"Lancome Gift with Purchase",0.000000,490.870000,72.850000,"Anastasia Beverly Hills",0.469729,"Free shipping on orders over $49",0.365311,"Home Closeout",0.263183
68119.000000,"F","Women's Shoes",151.800000,"YES","Direct Mail",15180.300000,6.000000,"Lancome Gift with Purchase",0.000000,343.520000,64.560000,"Anastasia Beverly Hills",0.421401,"Save 20% Career Suits",0.350697,"Lancome Gift with Purchase",0.236853
68156.000000,"F","Home goods",181.150000,"NO","Direct Mail",18115.100000,6.000000,"Lancome Gift with Purchase",0.000000,283.470000,48.220000,"Home Closeout",0.355924,"Lancome Gift with Purchase",0.334236,"Discount of Womens Active Shoes",0.319267
68193.000000,"F","Women's Sportwear",157.160000,"YES","Mobile",15715.700000,6.000000,"Lancome Gift with Purchase",0.000000,318.200000,55.660000,"Anastasia Beverly Hills",0.447204,"Save 20% Career Suits",0.405945,"Lancome Gift with Purchase",0.243766
68438.000000,"F","Women's Shoes",234.240000,"YES","Email",23424.100000,6.000000,"Lancome Gift with Purchase",0.000000,329.160000,82.190000,"Dress sale - 30 percent off",0.369235,"Anastasia Beverly Hills",0.353314,"Shoe and Handbag sale",0.308377
68501.000000,"F","Women's Shoes",153.730000,"NO","Direct Mail",15372.600000,6.000000,"Lancome Gift with Purchase",0.000000,434.350000,46.560000,"Anastasia Beverly Hills",0.544487,"Save 10% with store pickup",0.291218,"Home Closeout",0.252292
69122.000000,"M","Home goods",320.160000,"YES","Mobile",32016.100000,6.000000,"Lancome Gift with Purchase",0.000000,408.090000,86.380000,"Dress sale - 30 percent off",0.331622,"Home Closeout",0.328610,"Discount of Womens Active Shoes",0.322018
69372.000000,"F","Women's Shoes",115.400000,"YES","Mobile",11539.500000,6.000000,"Lancome Gift with Purchase",0.000000,384.670000,28.940000,"Discount of Womens Active Shoes",0.371548,"Dress sale - 30 percent off",0.341829,"Anastasia Beverly Hills",0.297922
69380.000000,"F","Men's Sportswear",340.380000,"NO","Direct Mail",34037.900000,6.000000,"Lancome Gift with Purchase",0.000000,343.910000,77.350000,"Anastasia Beverly Hills",0.528126,"Free shipping on orders over $49",0.363302,"Home Closeout",0.320916
69401.000000,"F","Men's Casual",367.540000,"NO","Email",36754.000000,6.000000,"Lancome Gift with Purchase",0.000000,351.200000,62.070000,"Anastasia Beverly Hills",0.566575,"Free shipping on orders over $49",0.313415,"Dress sale - 30 percent off",0.266220
69718.000000,"F","Men's Casual",433.980000,"YES","Mobile",43397.500000,6.000000,"Lancome Gift with Purchase",0.000000,541.360000,81.300000,"Anastasia Beverly Hills",0.409931,"Save 20% Career Suits",0.337303,"Free shipping on orders over $49",0.313701
69720.000000,"F","Men's Sportswear",137.840000,"NO","Mobile",13783.700000,6.000000,"Lancome Gift with Purchase",0.000000,383.160000,52.890000,"Anastasia Beverly Hills",0.450985,"Discount of Womens Active Shoes",0.314419,"Home Closeout",0.314215
69754.000000,"M","Men's Sportswear",440.800000,"YES","Email",44079.700000,6.000000,"Lancome Gift with Purchase",0.000000,599.270000,81.700000,"Home Closeout",0.547995,"Save 10% with store pickup",0.471975,"Free shipping on orders over $49",0.369824
69802.000000,"F","Women's Shoes",435.420000,"YES","Email",43542.300000,6.000000,"Lancome Gift with Purchase",0.000000,276.090000,72.630000,"Free shipping on orders over $49",0.425051,"Discount of Womens Active Shoes",0.293382,"Anastasia Beverly Hills",0.292200
69884.000000,"M","Men's Casual",189.100000,"YES","Email",18910.000000,6.000000,"Lancome Gift with Purchase",0.000000,369.710000,104.520000,"Discount of Womens Active Shoes",0.389449,"Lancome Gift with Purchase",0.334538,"Home Closeout",0.304168
69934.000000,"F","Men's Career",311.790000,"YES","Direct Mail",31178.700000,6.000000,"Lancome Gift with Purchase",0.000000,413.850000,67.560000,"Discount of Womens Active Shoes",0.329874,"Johnston and Murphy",0.323850,"Dress sale - 30 percent off",0.305485
69965.000000,"M","Women's Sportwear",387.870000,"NO","Mobile",38787.400000,6.000000,"Lancome Gift with Purchase",0.000000,513.940000,105.690000,"Anastasia Beverly Hills",0.517780,"Dress sale - 30 percent off",0.298496,"Home Closeout",0.291680
70014.000000,"M","Men's Casual",174.930000,"NO","Mobile",17493.400000,6.000000,"Lancome Gift with Purchase",0.000000,253.930000,54.830000,"Anastasia Beverly Hills",0.618173,"Save 20% Career Suits",0.318670,"Home Closeout",0.252188
70063.000000,"M","Women's Sportwear",283.930000,"NO","Direct Mail",28393.200000,6.000000,"Lancome Gift with Purchase",0.000000,238.710000,69.090000,"Home Closeout",0.516870,"Anastasia Beverly Hills",0.368182,"Johnston and Murphy",0.246112
70206.000000,"M","Women's Shoes",153.220000,"YES","Direct Mail",15322.000000,6.000000,"Lancome Gift with Purchase",0.000000,427.750000,57.630000,"Anastasia Beverly Hills",0.384106,"Save 20% Career Suits",0.300705,"Home Closeout",0.268992
70336.000000,"F","Women's Shoes",453.330000,"YES","Email",45332.600000,6.000000,"Lancome Gift with Purchase",0.000000,263.140000,48.740000,"Free shipping on orders over $49",0.396584,"Discount of Womens Active Shoes",0.327230,"Dress sale - 30 percent off",0.282871
70359.000000,"F","Men's Career",351.140000,"YES","Direct Mail",35113.800000,6.000000,"Lancome Gift with Purchase",0.000000,322.350000,42.230000,"Anastasia Beverly Hills",0.366320,"Dress sale - 30 percent off",0.336766,"Free shipping on orders over $49",0.282019
70428.000000,"F","Women's Career",236.090000,"NO","Mobile",23608.500000,6.000000,"Lancome Gift with Purchase",0.000000,346.310000,54.700000,"Anastasia Beverly Hills",0.483692,"Dress sale - 30 percent off",0.316110,"Shoe and Handbag sale",0.278952
70481.000000,"M","Women's Sportwear",317.000000,"YES","Direct Mail",31700.100000,6.000000,"Lancome Gift with Purchase",0.000000,276.900000,83.850000,"Home Closeout",0.438488,"Free shipping on orders over $49",0.311084,"Johnston and Murphy",0.305092
70664.000000,"M","Men's Casual",368.280000,"NO","Email",36827.600000,6.000000,"Lancome Gift with Purchase",0.000000,197.630000,86.160000,"Anastasia Beverly Hills",0.580174,"Free shipping on orders over $49",0.306070,"Lancome Gift with Purchase",0.249678
70858.000000,"M","Women's Career",209.460000,"YES","Email",20946.200000,6.000000,"Lancome Gift with Purchase",0.000000,518.140000,46.030000,"Shoe and Handbag sale",0.419870,"Dress sale - 30 percent off",0.337889,"Home Closeout",0.337285
71078.000000,"M","Women's Shoes",108.530000,"YES","Mobile",10852.900000,6.000000,"Lancome Gift with Purchase",0.000000,276.700000,71.230000,"Home Closeout",0.380263,"Discount of Womens Active Shoes",0.327093,"Anastasia Beverly Hills",0.294590
71140.000000,"M","Men's Sportswear",220.940000,"YES","Mobile",22094.100000,6.000000,"Lancome Gift with Purchase",0.000000,273.020000,93.480000,"Anastasia Beverly Hills",0.321796,"Home Closeout",0.314528,"Johnston and Murphy",0.289961
71462.000000,"F","Women's Shoes",409.980000,"YES","Mobile",40997.900000,6.000000,"Lancome Gift with Purchase",0.000000,457.140000,94.780000,"Anastasia Beverly Hills",0.322932,"Johnston and Murphy",0.287161,"Dress sale - 30 percent off",0.264680
71604.000000,"M","Women's Career",181.720000,"YES","Mobile",18172.100000,6.000000,"Lancome Gift with Purchase",0.000000,528.970000,80.380000,"Anastasia Beverly Hills",0.332599,"Home Closeout",0.317086,"Discount of Womens Active Shoes",0.278952
71607.000000,"F","Men's Career",234.980000,"NO","Email",23497.800000,6.000000,"Lancome Gift with Purchase",0.000000,365.900000,87.950000,"Anastasia Beverly Hills",0.533415,"Shoe and Handbag sale",0.393323,"Johnston and Murphy",0.324043
71690.000000,"F","Women's Shoes",136.360000,"NO","Email",13636.100000,6.000000,"Lancome Gift with Purchase",0.000000,302.590000,85.770000,"Anastasia Beverly Hills",0.431044,"Home Closeout",0.302927,"Shoe and Handbag sale",0.278610
71832.000000,"F","Men's Career",358.780000,"NO","Mobile",35877.700000,6.000000,"Lancome Gift with Purchase",0.000000,505.190000,37.170000,"Anastasia Beverly Hills",0.519573,"Dress sale - 30 percent off",0.319942,"Free shipping on orders over $49",0.282553
72200.000000,"F","Home goods",124.530000,"NO","Email",12452.600000,6.000000,"Lancome Gift with Purchase",0.000000,258.880000,77.700000,"Anastasia Beverly Hills",0.388865,"Home Closeout",0.355830,"Shoe and Handbag sale",0.282593
72248.000000,"M","Women's Career",108.370000,"YES","Email",10836.700000,6.000000,"Lancome Gift with Purchase",0.000000,493.560000,40.930000,"Shoe and Handbag sale",0.505168,"Home Closeout",0.430844,"Dress sale - 30 percent off",0.328792
72298.000000,"M","Women's Shoes",410.630000,"YES","Email",41062.800000,6.000000,"Lancome Gift with Purchase",0.000000,401.220000,75.270000,"Anastasia Beverly Hills",0.367608,"Shoe and Handbag sale",0.365369,"Dress sale - 30 percent off",0.317361
72299.000000,"F","Men's Sportswear",240.270000,"YES","Direct Mail",24027.300000,6.000000,"Lancome Gift with Purchase",0.000000,299.290000,34.220000,"Shoe and Handbag sale",0.496949,"Dress sale - 30 percent off",0.366830,"Johnston and Murphy",0.335329
72454.000000,"F","Women's Career",441.260000,"YES","Email",44126.300000,6.000000,"Lancome Gift with Purchase",0.000000,297.040000,20.400000,"Free shipping on orders over $49",0.448749,"Shoe and Handbag sale",0.393845,"Anastasia Beverly Hills",0.291821
72849.000000,"M","Women's Sportwear",207.740000,"NO","Mobile",20774.300000,6.000000,"Lancome Gift with Purchase",0.000000,485.570000,69.250000,"Home Closeout",0.443601,"Anastasia Beverly Hills",0.304497,"Lancome Gift with Purchase",0.282261
72900.000000,"M","Women's Shoes",144.640000,"NO","Mobile",14463.900000,6.000000,"Lancome Gift with Purchase",0.000000,423.800000,62.240000,"Anastasia Beverly Hills",0.593117,"Save 20% Career Suits",0.269997,"Home Closeout",0.249974
72901.000000,"F","Women's Shoes",239.800000,"NO","Direct Mail",23979.700000,6.000000,"Lancome Gift with Purchase",0.000000,558.380000,87.560000,"Anastasia Beverly Hills",0.512566,"Dress sale - 30 percent off",0.307021,"Womens Sweater Sale",0.268728
72902.000000,"F","Women's Shoes",465.450000,"YES","Email",46544.900000,6.000000,"Lancome Gift with Purchase",0.000000,375.850000,61.280000,"Free shipping on orders over $49",0.354844,"Anastasia Beverly Hills",0.323130,"Discount of Womens Active Shoes",0.313784
72986.000000,"F","Women's Career",259.770000,"YES","Mobile",25976.700000,6.000000,"Lancome Gift with Purchase",0.000000,255.930000,97.200000,"Anastasia Beverly Hills",0.322858,"Shoe and Handbag sale",0.286322,"Home Closeout",0.261971
73004.000000,"M","Men's Sportswear",130.580000,"YES","Direct Mail",13057.800000,6.000000,"Lancome Gift with Purchase",0.000000,374.180000,85.730000,"Home Closeout",0.530778,"Shoe and Handbag sale",0.298881,"Anastasia Beverly Hills",0.297993
73259.000000,"F","Women's Shoes",168.790000,"NO","Mobile",16879.300000,6.000000,"Lancome Gift with Purchase",0.000000,316.730000,85.880000,"Anastasia Beverly Hills",0.626994,"Save 20% Career Suits",0.316002,"Shoe and Handbag sale",0.232165
